"","ktitle","title","replyNo","Tdate","Tauthor","author","authorclass","date","rPostNo","authorcredit","text"
"2033",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","西元1943","進階會員","2015-09-09 15:13","#4","17","

CP03 wrote:
基本上練大的過程中腹...(恕刪)

所以增加肌肉跟減少脂肪是無法同時進行的嗎？那我還有實行少油少鹽無糖的飲食嗎？"
"2034",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","西元1943","進階會員","2015-09-09 15:19","#5","17","

robinsa87 wrote:
你體脂肪還不必要到減...(恕刪)

準備開始練腿了，可以減脂肪跟增強腹肌，之前練了幾次八分鐘腹肌運動可能姿勢不標準就背痛不敢做，乾脆就練腿比較好"
"2035",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","inconceivability","資深會員","2015-09-10 09:40","#6","90","這麼多奇材...
才半年就多6KG...6KG都是肌肉吧!?
我也是自練不上健身房的人
但1年多來...大概只增加2KG
現在有點考慮要不要上健身房
我覺得有部份部位,真的需要比較有孤立性的器材才好練"
"2036",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","西元1943","進階會員","2015-09-10 11:31","#7","17","

inconceivability wrote:
這麼多奇材...才半...(恕刪)

我去報名健身房後覺得練胸肌會差比較多，因為健身房有啞鈴椅，在家無法做握推，可以做但是在地板做上臂角度被限制住，其他肌群的話好像家裡用啞鈴都能做～
原本我也覺得我胖不了，因為出社會八年了體重都是70～72沒變過，這次想認真增重，除了正餐外早上10點跟下午三點加吃堅果香蕉麵包然後真的就胖起來了，好開心"
"2037",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","L7老頭","資深會員","2015-09-10 12:58","#8","102","我還以為看到韓星了.............
回答來自星星的樓主，其實你這樣敘述，保持下去應該就非常好了!不然你可以分享大概的飲食習慣給大家分享，我覺得你的等級已經是很多人嚮往的狀況了～～～"
"2038",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","小緯0510","資深會員","2015-09-10 13:20","#9","147","我也覺得樓主的身材，已經非常好了
雖然不是巨巨等級
但足已羨煞百分之80以上的人(體型加身高)
小弟183,75,43Y，線條還輸你很多
我能達到你這樣我就很滿意了
我目前只有單槓和騎腳踏車，因為腰和腳受過傷
能做的運動不多"
"2039",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","西元1943","進階會員","2015-09-10 20:22","#10","17","

L7老頭 wrote:
我還以為看到韓星了....(恕刪)

其實看起來還是瘦的，跟一般人比起來也感覺太瘦，因為bmi還不到23～
飲食只有不吃油炸，無糖，多餐，這樣"
"2040",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","西元1943","進階會員","2015-09-10 20:26","#11","17","

小緯0510 wrote:
我也覺得樓主的身材，...(恕刪)

線條跟體脂肪有關係吧，43Y還保持運動習慣跟體重很利害了！！"
"2041",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","jeterkid","進階會員","2015-09-16 22:48","#12","57480486","我覺得你肌肉量算高的
骨骼肌有37
不能算是瘦子了
比一般人高很多了
至於腹肌
以你的肌肉量
只要體脂再低一點
就蠻明顯了"
"2042",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","西元1943","進階會員","2015-09-17 13:37","#13","17","可是體脂肪好像全部集中在肚子
看那脂肪分佈的圖表也是這樣@@
健身房教練說我要在多個四到五公斤看起來才會比較好看，他還說骨骼肌要大於體重的一半，我好像還差一點
jeterkid wrote:
我覺得你肌肉量算高的...(恕刪)
"
"2043",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","avatar降世神通","資深會員","2015-09-20 05:09","#14","57520099","有進行單槓訓練嗎
我覺得蠻有幫助的
單槓也可讓腳與身體呈現 L 或 U 來鍛鍊腹肌...有效喔"
"2044",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","007 james","資深會員","2015-09-27 23:36","#15","23","

西元1943 wrote:
我32歲，185公...(恕刪)

樓主身體不錯
果然人永遠不會感到滿足"
"2045",1123,"半年來已經增重六公斤，想持續變重","15","2015-09-09 11:21","西元1943","西元1943","進階會員","2015-09-28 00:12","#16","17","

007 james wrote:
樓主身體不錯果然人永...(恕刪)

不刻意擠就是一個瘦子阿，沒有壯的感覺還要努力吃，只是我要上夜班常睡眠不足…吃，練，睡最多只能做到兩個…"
"2046",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","old_snake","新進會員","2015-06-23 00:50","#1","56339387","本人男性 25歲 176CM 體重115公斤
目標減脂同時增肌 , 體型是大骨架
基礎代謝2400 . . ., BMI 37 . . .
中午12點起床 ~ 凌晨2-3點睡覺
之前說明一些關於小弟的前述 , 麻煩耐心看看 , 感恩~
14歲時也是瘦的大骨架青年 , 到15~6開始慢慢肥 , 經17歲踢球後體脂也有減去一些
4年前 我還是90公斤 , 而且一星期踢球4次 , 每次3小時以上
基本上滿場跑1小時也沒什麼大問題 , 當然那時大小腿的肌肉耐力同力量也不錯
不過當時也是有一個肥肚加一個A CUP的胸部. . . 這身形也持續了2年
可能認為有踢球加上沒節制的大吃大喝 , 所以體重就沒加重或減少
但3年前受了一次大傷後 , 加上朋友踢球時間減少 , 3年內由87公斤升到現在115公斤. . .
到上一個月 重回踢球 , 發現大小腿肌耐力完全消失了 跑了5分鐘再全力加速後
腳就無力之後仆到了. . .(之前完全輕鬆就跑到去拿球)
當時十分無奈加氣憤. . .(正宗的有心無力) 所以我決定減肥同時為身體健康著想
2015-6-15日開始 每日快步走15-20分鐘令 心跳50%+ 之後就再做15分鐘HIIT. . .
當然滿身大汗 , 地上全是汗水點 , 急促氣喘
一星期大約4-5次 , 等肌力足夠就早晚各一次 , 每次快步走 + HIIT 費時40-45分鐘
但我重大的問題就來 ~
1) 我每日基本上只吸收大約700-1000卡的食物 , 會否令身體進入省電模式從而降低代謝率?
   (運動前1隻香蕉+1杯黑啡,運動後1-2隻雞蛋白 , 每隔3小時就吃一些腰果 , 晚餐3-4碗水煮菜+水煮雞胸肉 , 全是無油)
2) 我每天也是中午12點才起床 , 那吃不了早餐 , 到2-3點才吃些東西再做運動 , 這對身體算是早餐嗎?
   (按照我的生活模式, 是不是對換正常的人 , 是只吃早~午餐 而晚餐不吃的模式嗎?)
3) 有氧/無氧訓練!? 有人說有氧訓練只會令肌肉結實但無法增加肌肉量 , 所以要減肥就要做HIIT無氧訓練
   從而減脂同時增肌提高代謝加速減肥 , HIIT標榜高強度運動時會直接燃燒脂肪
   不需要像有氧運動持續20分鐘才開始燃燒脂肪 , 而且更有後燃效果 , 到底那才是最有效 ?
4) 我的餐單基本上不太會變動 , 可能會轉豆腐這些高蛋白質低卡低脂這類食物 , 這熱量夠嗎 ?
5) 因為我真的太肥了肚的肥肉也凸了出來 , 胸更不用說由A cup 升到B cup. . . 這可以說是男人之恥
   希望2個月減10-15公斤 , 當然20公斤就最好 , 我知這太快(但真想減掉胸部肥脂) ~ 請問我的飲食+運動有可能嗎?
   最終目標是1年或1年半~體重去75公斤再加上些少腹肌
PS運動後一星期 , 身體上的中央脂肪沒有減少 , 但腳掌上有些減少可以看到腳趾連到腳踝的5條筋(一星期前看不到)
    (看見我的表弟 176CM 69公斤 大骨架體型 脂肪%目測15%左右 , 是一個少吃多餐的人 睡前1小時也在吃. . .
     完全是一個怎吃也不肥的人 , 但也不練肌肉的. . . 真可惡)
感恩~~~
   ======================================================================================================
補充
我的HIIT 是每組4次共做8組 時間17分鐘
20秒 jumping jack 每次20下
10秒 休息
20秒 單腳提高大腿去心口位置 每次23下
10秒 休息
20秒 ski step 每次30下 (或45度對牆伏地挺身 , 原因胸肌加二頭肌不足)
10秒 休息
20秒 弓步 每次10下 (或深蹲後跳起)
10秒 休息
這為一組 , 心肺加肌力足夠就會加強至1次12組 , 再加強為1組5個動作
==========================================================================================================
9月26日更新以下純粹個人心得+感想
原本已經是昨天更新的 剛剛好3個月 但懶加善忘 就沒了
3個月前255磅 減到 現在215磅
身形左右闊度,前後厚度明顯瘦了 (自己不覺 , 是很久沒見的親戚和朋友說)
手腳比較明顯 , 肌肉線條+跟腱再次出現
下半身比上半身明顯 低腰腰圍由38去到33
上身由XXL 可以穿回以前的XL 衣服
腳部肌肉力量+耐力提升不少
心肺功能大幅提升
現在已經做中階的TABATA
20秒 jumping jack 30次
10秒 休息
20秒 深蹲跳起 14次
10秒 休息
20秒 ski step 55次
10秒 休息
20秒 Burpee 8次
10秒 休息
每星期4-5次 , 每次16-20組
每一組做完 3-4秒就回了氣
目標的150磅 還差70磅 
革命尚未成功，同志仍须努力"
"2047",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","hsu4886","資深會員","2015-06-23 09:57","#2","584","

old_snake wrote:
本人男性 25歲 176CM...(恕刪)

我覺得你很矛盾
又要快速減重，這只會脂肪和體重一起減掉
不知你知不知道？如果不知道請爬文
那你既然要減肌肉你又要增肌減脂...
實在讓人搞不懂
其實你這體重只要之前沒用過減肌減脂的方式來減肥
現在的肌肉量應該是很夠的
你只要盡量做到減脂少減肌就可以了吧
只是這樣一個月頂多減2~3公斤脂肪就很多了
你如果要肌肉脂肪一起減(也就是少吃多動)一個月減4-6公斤也沒問題
只是裡面會有一半甚至更多是減掉肌肉"
"2048",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","wonwonba","資深會員","2015-06-23 10:28","#3","19","快速減重的沒一個有好下場
慢慢來
一個月減個2-3公斤
重訓跟有氧並進，每日都吃超過基代，半年後會有小成。"
"2049",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","old_snake","新進會員","2015-06-23 10:43","#4","56343151","

hsu4886 wrote:
我覺得你很矛盾又要...(恕刪)

快速減肥 , 做一定量肌肉訓練保持肌肉強度 , 不是也會保留部分肌肉同時減去大量脂肪嗎?"
"2050",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","wonwonba","資深會員","2015-06-23 10:57","#5","19","你吃不夠啊
old_snake wrote: 快速減肥 , 做一定量肌肉訓練保持...(恕刪)
"
"2051",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","hsu4886","資深會員","2015-06-23 11:11","#6","584","

old_snake wrote:
快速減肥 , 做一...(恕刪)

我不知道你指的快是多快
如果單純論減去的脂肪的重量
一個月2~3公斤脂肪就很好了
做一定量肌肉訓練保持肌肉強度 , 不是也會保留部分肌肉同時減去大量脂肪嗎?
是啊，那還不是也是會減到大量肌肉
你要一個月瘦8公斤也可以啊
可能2~3公斤脂肪其他是肌肉這樣"
"2052",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","cupid888","進階會員","2015-06-23 11:36","#7","5","1.可以提供一下你的照片嗎?
想看一下體格和我會不會差很多
我身高也是176 體重目前減到103
但很多人都說我看起來約80~85
我單純想做個比較..."
"2053",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","old_snake","新進會員","2015-06-23 11:49","#8","56344447","好像明白了 , 怪不得1星期好像也沒有減重
因為我用的是舊式重量磅 , 要買一個有測體脂的電子磅
想減脂增肌 就要看重一些體脂比率嗎? 不應只計體重 ?"
"2054",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","old_snake","新進會員","2015-06-23 12:01","#9","56344665","

cupid888 wrote:
1.可以提供一下你...(恕刪)

1星期前影的. . . 肥爆加上男人之恥. . . 
DEL"
"2055",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","cupid888","進階會員","2015-06-23 12:42","#10","5","

old_snake wrote:
1星期前影的. . ...(恕刪)

發現可樂!!
感謝你的提供參考"
"2056",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","台北廚餘","資深會員","2015-06-23 12:43","#11","91","1.你運動量應該不是太足夠.你一週上健身房幾次?每次多久?扣掉休息時間,每次在健身房真的運動的時間是多少?
2.你平常不在健身房時後,生活形態是怎樣?坐在電腦前一整天?每天花多少時間走來走去,真的花體力在做事?
太多人一天只靠在健身房1小時做有氧做重量(還沒扣掉休息熱身洗澡的時間),走出健身房就算控制飲食...你覺得效果會有多大.更何況現在太多垃圾食物看起來不油,看起來沒多少熱量,但是其實是熱量驚人...
滿身大汗,那是不是喝一杯水又回來了....運動量應該沒辦法從流多少汗看夠不夠吧..."
"2057",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","h9960805","進階會員","2015-06-23 12:57","#12","56345521","飲食的部分
請吃你覺得可以吃一輩子的菜單
不然很難維持
現在看起來跟齋戒差不多啊
運動我覺得每天盡可能拉長有氧時間
買個心跳錶之類的督促自己心跳至少140左右
最後
注意自己的膝蓋！"
"2058",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","old_snake","新進會員","2015-06-23 13:29","#13","56346063","

台北廚餘 wrote:
1.你運動量應該不...(恕刪)

我沒上健身房的 , 只來在家中或運動場運動
1週運動4-5次 光是算真正運動45-60分鐘 有氧及HIIT各一半一半
洗澡這些後期的 , 從一開始運動到洗澡 差不多要90分鐘~
遲些 一天2次 相隔5小時一次"
"2059",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","j661217","高級會員","2015-06-23 13:43","#14","56346266","您的飲食熱量攝取太低了，建議至少將熱量提升到基礎代謝值這樣會比較好!!
當人體熱量攝取太低，會影響荷爾蒙分泌，其中跟體重比較相關的就是
瘦體素（leptin）:功用是調節脂肪儲存，加快新陳代謝，抑制食慾，控制體重。
飢餓素(Ghrelin) :是由胃部在飢餓時所分泌來幫助提升食慾，飢餓素剛好與瘦體素相反。它會告訴您的大腦說需要進食，還有什麼時候要停止燃燒熱量，或者將熱量以脂肪的形式儲存。
而當人體熱量攝取太低時，瘦體素分泌減少，飢餓素分泌增加，所以結果就是新陳代謝變慢，胃吸收效率提升(別以為你吃的少，人體就不會反應)，脂肪存的更多
營養分配上你的飲食是ok的，說穿了就是LCHP diet，說實在的如果你熱量提升到基礎代謝，半年至少也會減10%體重
請參考 http://www.medscape.com/viewarticle/438749
這個研究在半年內，控制減重者的碳水化合物的攝取量，但並未控制熱量攝取量，餓的時候可以無限制的吃蛋、肉、花椰菜
半年都能瘦10%體重了!!所以你熱量控制在基代左右+運動效果應該不會差到那裡去吧"
"2060",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","old_snake","新進會員","2015-06-23 13:45","#15","56346282","

h9960805 wrote:
飲食的部分請吃你覺...(恕刪)

爽這麼久當然要辛苦一些~
不過我一星期總有1天是正常的三餐 , 只是比放縱時減少吃一些油炸的食物~份量少一半左右
如火鍋~以往是吃0.5磅至1磅安格斯肥牛再加上好多水餃~炸支竹~炸噹令等等
現在只吃最多5片的肥牛~低卡海鮮~大量菜~菇類等等. . ."
"2061",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","CP03","訪客","2015-06-23 14:10","#16","停權中","

old_snake wrote:
爽這麼久當然要辛苦...(恕刪)

講了還不聽喔...."
"2062",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","苦命的台灣獼猴!","資深會員","2015-06-23 14:13","#17","19","

CP03 wrote:
講了還不聽喔......(恕刪)

不然你以為115kg是怎麼來的?"
"2063",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","高級書僮","資深會員","2015-06-23 14:28","#18","117","反正動就對了
講再多還真浪費口水
old_snake wrote:
爽這麼久當然要辛苦...(恕刪)
"
"2064",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","hsu4886","資深會員","2015-06-23 14:42","#19","584","

old_snake wrote:
爽這麼久當然要辛苦...(恕刪)

不是要你當苦行僧不吃
多吃該吃的
少吃不該吃的
只是無糖 無炸是最容易做到的
油和鹽比較難所以就少油少鹽
一個禮拜還是可以有一兩餐放肆一下
但也盡量少吃垃圾食物
這樣才有辦法長久"
"2065",1124,"115公斤 的肥弟 減肥問題 (9/26更新)","28","2015-06-23 00:50","old_snake","old_snake","新進會員","2015-06-23 15:58","#20","56348367","

hsu4886 wrote:
不是要你當苦行僧不...(恕刪)

基本上我的餐單也是這樣的 高纖低糖油鹽
基本上每餐也是家中煮的 , 所以不會加油去煮的 , 絕大部分也是水煮的
零食汽水也戒了
版上有好幾位大大說每天熱量太低 , 所以加至1200-1500卡左右
當然每星期也會有正常減半的全日餐單"
"2066",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","ilovemyhear","訪客","2015-08-15 13:56","#1","5","如題，之前有聽人家說，胖子拉單槓比瘦子難，因為他們要負擔自身的大重量。
可是一般來說，胖子的肌肉量不是比瘦子多嗎？他們的手比較粗，背肌也比較強，拉單槓應該也不會太難吧
有人要分享一下嗎"
"2067",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","CP03","訪客","2015-08-15 14:20","#2","停權中","

ilovemyhear wrote:
如題，之前有聽人家...(恕刪)

阿你當初不是有增加到 68.
比你現在多了至少十公斤,
當時單槓是能多拉幾下呢?http://www.mobile01.com/topicdetail.php?f=697&t=4220862&p=21"
"2068",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","T.Star4G","資深會員","2015-08-15 14:46","#3","停權中","既然是胖子，何來肌肉量比較多的定論?"
"2069",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","ilovemyhear","訪客","2015-08-15 15:06","#4","5","

CP03 wrote:
阿你當初不是有增加...(恕刪)

我那時肌肉量多一點，大概拉７到８下，現在瘦了，變６到７下，所以才覺得沒差多少呀
T.Star4G wrote:
既然是胖子，何來肌肉...(恕刪)

因為看一些減重分享，常常有三個月或半年，身形就不錯，肌肉量夠；但很少看有瘦子三個月練到一般體型，所以才覺得胖子的肌肉量比較多……"
"2070",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","o無悔o","進階會員","2015-08-15 15:14","#5","57058863","肌肉量大的人體重較重
肌肉量小的人體重較輕
拉的都是自身體重,通常肌肉大的人下肢也很重
所以肌肉大的人在拉單槓並沒有比瘦的人有優勢
除非你只練上半身不練腿那你單槓就會越來越強"
"2071",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","ilovemyhear","訪客","2015-08-15 15:21","#6","5","

o無悔o wrote:
肌肉量大的人體重較...(恕刪)

真的，瘦子未必好拉單槓，當兵也看到很多瘦子，一下也拉不起來。
有些壯壯的，一拉十幾下"
"2072",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","leecheelin","資深會員","2015-08-15 15:29","#7","126","

ilovemyhear wrote:
胖子的肌肉量不是比瘦子多嗎...(恕刪)

請加入體脂比這個觀察因素"
"2073",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","ilovemyhear","訪客","2015-08-15 15:55","#8","5","

leecheelin wrote:
請加入體脂比這個觀...(恕刪)

也是。
可能我有先入為主的觀念，因為身旁的胖子朋友，力氣都比我大，然後問他們為什麼，有人就說「那當然，我日常活動，都是用自已的體重作阻力訓練耶"
"2074",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","Fiston","資深會員","2015-08-15 16:55","#9","27","

ilovemyhear wrote:
也是。
可能我有先入為主的觀念，因為身旁的胖子朋友，力氣都比我大，然後問他們為什麼，有人就說「那當然，我日常活動，都是用自已的體重作阻力訓練耶...(恕刪)

胖子力量比你大
是因為他的肌肉量可能比你多
但他有更多脂肪
拉單槓的負擔也比較大
所以不一定能拉很多下
假設有位老兄100公斤體脂只有8%
那他一定可以拉很多下"
"2075",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","ilovemyhear","訪客","2015-08-15 17:14","#10","5","

Fiston wrote:
胖子力量比你大是因...(恕刪)

有道理，果然體脂率還是要加入考慮啊。
話說回來，之前在書局看到「囚徒健身」，打算之後來練單手拉單槓或單手伏地挺身，這兩個不知哪個難……"
"2076",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","tekken","資深會員","2015-08-15 18:13","#11","263","單手伏地挺身如果你能做雙手標準３０下
應該可以有1下吧"
"2077",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","avas","一般會員","2015-08-15 18:45","#12","57060607","看肌肉值跟體指肪 體重不準
ilovemyhear wrote:
如題，之前有聽人家...(恕刪)
"
"2078",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","Fiston","資深會員","2015-08-15 19:51","#13","27","

ilovemyhear wrote:
有道理，果然體脂率...(恕刪)

單手伏地挺身我可以做五下
單手拉單槓一下都不行(行程一半都沒有)
單手拉單槓難多了"
"2079",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","ilovemyhear","訪客","2015-08-15 20:06","#14","5","

Fiston wrote:
單手伏地挺身我可以...(恕刪)

好強，左右手都可嗎？
單手單槓好像可循序練，我參考囚徒健身定下了訓練方針～
兩手靠攏拉窄握單槓（目前６下）～同前動作，其中一手只用兩指（目前兩下）～前動作拉上去後，單手拉半程的單槓～完整的單手單槓。
其實我有點害怕受傷"
"2080",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","lzw0419","高級會員","2015-08-15 20:51","#15","8","胖子的確難拉
就是因為較胖子了 肌肉含量低到不行
我60公斤的時候拉12下
我現在68公斤 拉19下
我是有變胖沒錯
但我胖的是肌肉
看起來很壯的人未必很會拉
拉單槓是要長期訓練的(高次數)"
"2081",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","ilovemyhear","訪客","2015-08-15 20:55","#16","5","

lzw0419 wrote:
胖子的確難拉就是因...(恕刪)

好強，１９下……請教大大單手能拉幾下？想知道單槓拉幾下後，能換算成單手拉的次數"
"2082",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","慕虛榮","高級會員","2015-08-15 22:11","#17","57062336","

ilovemyhear wrote:
好強，１９下……請教...(恕刪)

都忘記之前目標是要單手單槓
記得之前練習的時候
雙手跟單手使用的主要肌群不太一樣
感覺單手需要手臂很有力(二頭 三角 三頭"
"2083",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","vdml","資深會員","2015-08-15 22:22","#18","101","胖子肌肉很多在腿上啊，，硬是比瘦子多撐幾10kg，想不練都不行
手跟背差異比較沒那麼大
要比leg press 吧"
"2084",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","ilovemyhear","訪客","2015-08-15 23:23","#19","5","

慕虛榮 wrote:
都忘記之前目標是要單手單槓...(恕刪)

那大大後來成功了嗎
vdml wrote:
胖子肌肉很多在腿上啊...(恕刪)

說得也是，胖子減脂後，腿通常都蠻壯的……"
"2085",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","aloofice","進階會員","2015-08-15 23:56","#20","8","

ilovemyhear wrote:
好強，１９下……請...(恕刪)

中途插話XD
請問大大單手單槓的定義在那?
另一隻手抓著抓單槓的手?  還是擺在腰後?
小弟也拉過2X下  但是 一隻手擺在腰後面  只能說  1下都不能
完全是不同肌群
PS 伏地挺身跟拉竿槓   兩碼子事==
一個手  一個背...."
"2086",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","ilovemyhear","訪客","2015-08-16 00:08","#21","5","

aloofice wrote:
中途插話XD
請問大大單手單槓的定義在那?
另一隻手抓著抓單槓的手? 還是擺在腰後?...(恕刪)

是放背後或身體前面，這才是完整的單手拉槓
用另隻手抓單槓的手，應該算過渡期的訓練吧，以前有試過，難度不會太大，但被抓的那隻手很痛
我以前拉十八下時，單手也是半下都不行，看來還是得循序降低另隻手的出力，慢慢來練"
"2087",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","newjohnpc","資深會員","2015-08-16 01:22","#22","5","

ilovemyhear wrote:
有道理，果然體脂率還是要加入考慮啊。
話說回來，之前在書局看到「囚徒健身」，打算之後來練單手拉單槓或單手伏地挺身，這兩個不知哪個難……rock

我當兵以前 可以""單手""伏地挺身 50下 ..沒看錯 是 五十下..我覺得還蠻標準的...
進去當兵 ""雙手""拉單槓..只能拉 一下...新訓完大概就變 雙手可以拉 3下左右...訓練方法就一直吊在單槓上不動..
單槓最主要是""手指""的力量...手指沒力 管你伏地挺身做再多下也沒用..."
"2088",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","卵洨王","訪客","2015-08-16 01:28","#23","停權中","

newjohnpc wrote:
我當兵以前 可以'...(恕刪)

笑死人了 我拉單槓那麼多年 沒聽過拉單槓的力量來自手指的"
"2089",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","newjohnpc","資深會員","2015-08-16 01:36","#24","5","

卵洨王 wrote:
笑死人了 我拉單槓那麼多年 沒聽過拉單槓的力量來自手指的

應該說你手指沒有力量 其他地方肌肉再有力量 你也拉不上去...
軍中訓練拉單槓 就是吊在單槓上啊.."
"2090",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","陳小邁","進階會員","2015-08-16 02:06","#25","57064354","

newjohnpc wrote:
應該說你手指沒有力量 其他地方肌肉再有力量 你也拉不上去...
軍中訓練拉單槓 就是吊在單槓上啊.....(恕刪)

手指？那不是極限體能王裡面的關卡嗎？
拉單槓跟手指我也想不到有啥關係
拉單槓應該是跟二頭肌+背肌比較有關係
還有自身的肥肉有關係
如果你還是很堅持跟手指有關係
以下再聽聽其他高手的意見"
"2091",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","riok","高級會員","2015-08-16 02:24","#26","12","

T.Star4G wrote:
既然是胖子，何來肌肉...(恕刪)

說的真好!!..瞜主不知道在想什麼@@~"
"2092",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","龜出～沒注意！！","資深會員","2015-08-16 02:35","#27","10","

陳小邁 wrote:
手指？那不是極限體...(恕刪)

我覺得他應該是握力不足吧！！
的確…吊單槓時如果手掌連自身重量都撐不住…真的很慘！！"
"2093",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","sh960414","資深會員","2015-08-16 02:36","#28","61","

newjohnpc wrote:
我當兵以前 可以'...(恕刪)

手指...
背肌才是重點
一下都拉不上去沒關係
每天拉 拉不上去也要死命撐
背肌長很快 你有訓練到它 它就會給你明顯的效果"
"2094",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","CP03","訪客","2015-08-16 03:01","#29","停權中","手你 OOXX 的指呢!
人家明明連握都不用握就可以拉了.https://www.youtube.com/watch?v=CtAui84zEAU
你在那靠的是手指......."
"2095",1125,"拉單槓，胖子vs 瘦子","176","2015-08-15 13:56","ilovemyhear","陳小邁","進階會員","2015-08-16 03:18","#30","57064577","

CP03 wrote:
手你 OOXX 的指呢!
人家明明連握都不用握就可以拉了.
https://www.youtube.com/watch?v=CtAui84zEAU
你在那靠的是手指.........(恕刪)

我剛也想到用手腕的方式來講
不過想到可能要自拍影片就縮了"
