"","ktitle","title","replyNo","Tdate","Tauthor","author","authorclass","date","rPostNo","authorcredit","text"
"1709",1637,"我來亂發個心得文,XD","22","2015-02-15 20:47","克羅旺來","克羅旺來","資深會員","2015-02-18 01:06","#19","13","

swimman wrote:
這樣子應該身體練的很...(恕刪)

沒有到一百啦,用硬舉方式我也只能衝到一百以下七十以上,上肩就用跳的囉,跳的時候轉側身外再弓箭步,
不過這樣鋼筋落下來撞在肩膀上很痛就是了......
所以真的整天都要扛重料時,就不試硬舉方式了.... 而且下背已經爆了"
"1710",1637,"我來亂發個心得文,XD","22","2015-02-15 20:47","克羅旺來","swimman","高級會員","2015-02-18 11:36","#20","54529839","

克羅旺來 wrote:
最粗的十一分鋼筋也才跟茶理王六百CC那種粗度還要再細一些,

11號筋根據CNS規範
大概是3.6公分粗，茶裏王會不會太了粗阿？
小弟也曾經負責過捷運站體的設計監造，鋼筋真的是出乎意料的重，
如果你沒有拿過鋼筋，別人遞來一截鋼筋你很有可能會失手掉到地上
那時候常跟現場工作人員同樂（喝點飲料），不過從沒有幫忙扛過鋼筋
編號#11；D36
直徑 35.8mm
斷面積 10.07(cm2)
鋼筋單位重 7.90kg/m；許可差±4%"
"1711",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-26 22:08","#1","5","今天。。。我終於挑戰成功了。終於重新站上九公里, 跑了一個小時15分鐘. 
前兩天有大大建議我可以把跑步時間拉長到一個小時。 我終於在今天達成了。我自己覺得很開心是因為在今年1月1日開始決定跑步，從跑200公尺都快斷氣，到後來可以跑10公里。 
可惜在今年4月，不得不休養了快4個月，才重新再跑步(有氧課則在術後一個月恢復，但但貧血狀況依舊, 所以量力而為)。從8月中恢復跑步以來, 這二個多月，每次跑步都覺得很吃力，總覺得心臟負荷不了，幾次都快暈過去。 
九月開始加入重訓, 到了第四週，肌力可能有上來，所以今天出門時告訴自己，今天要跑一個小時，這是必達值，因為今天同學請吃飯，得要消耗很多熱量。但很擔心跑不了這麼久，本來想像大大說的先重訓再有氧，但我很怕我會懶病發作就還是決定今天純有氧就好了。
從小就被外婆家的親戚取叫飼料雞，雖然，沒辦法成為土雞，但至少可以成為可變成一隻仿土雞吧。 來這裏爬文之餘也受到好幾位大大的釋疑，讓我在學習中更有方向，感謝大家。。。"
"1712",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","mobile3803","資深會員","2014-09-26 22:23","#2","39","

持續下去更重要~~~
clairee_wen wrote:
今天。。。我終於挑戰...(恕刪)
"
"1713",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-26 22:45","#3","5","

mobile3803 wrote:
持續下去更重要~~~...(恕刪)

嗯嗯…我知道，我會努力堅持下去的。。。"
"1714",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","Qchai0909","進階會員","2014-09-26 22:45","#4","52340621","體脂不是必須值~其實不用這麼追求~~~四月開刀到現在九月~就可以開始運動~算應該恢復得很好了~
無論是重訓或有氧~~~
雖然是不一樣的成果~但可以兩者並存慢慢練習~~
就當做是每天都得吃飯~每天都得上廁所一樣的事情~每天維持下去就夠了~"
"1715",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-26 23:10","#5","5","體脂不是必須值~其實不用這麼追求~~~四月開刀到現在九月~就可以開始運動~算應該恢復得很好了~
----------------
我術後最大的問題就是貧血的問題，連吃了一個多月的豬肝湯，注射b12.吞鐵劑。 我覺得可以恢復比較快可能和運動也有關係，我一開始會暈的很厲害，後來小暈。 到現在就體力比較差，嗜睡這樣。 我覺得運動帶給我最大的改變是克服了創傷症候群。 體脂不是必須值，但我真的很想要有平坦又結實的身形啊。。。
無論是重訓或有氧~~~
雖然是不一樣的成果~但可以兩者並存慢慢練習~~
就當做是每天都得吃飯~每天都得上廁所一樣的事情~每天維持下去就夠了~
----------
我也是在努力讓它們成為我生活習慣的養成之中，我覺得重訓對我來說又是不同層次的訓練，第一次抱啞鈴深蹲之後下樓差點用滾的。之後明顯感覺腿變比較有力一點。 現在每天在辦公室都有努力用大腿夾抱枕或拳頭，希望內側也愈來愈有力量。"
"1716",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","eee168","資深會員","2014-09-26 23:57","#6","23","恭喜你達成目標，多跑幾次，應該越來越厲害"
"1717",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","龐德淳仔","一般會員","2014-09-27 01:08","#7","10","加油!!手術後還能這麼快恢復.毅力驚人
堅持下去~~"
"1718",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-27 07:48","#8","5","可能因為我很努力休養? 當時身心壓力太大還造成了圓形禿也有憂鬱的傾向。 那時就決定要趕快恢復以前的生活。 我也是步一步來，不勉強自己。 
我本來以為我今天會在無比痠痛中起床，但是我現在覺得還很ok，所以應該是重訓讓我肌耐力變強。。。
不過怎麼回事? 為什麼在跑完後的體脂率竟跳高到25%，這三週都沒見過的高點。。大哭"
"1719",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","Julius Caesar","高級會員","2014-09-27 09:08","#9","52344804","跑完大量失去水份，脂肪佔體重的比例就升高了啊。
多補充水份就降回來了。
EX:60KG體脂24%也就是脂肪重14.4KG，跑完流失2KG水份，14.4/58=25%
要量體重跟體脂的話，最好還是每天剛睡醒上完廁所後再量比較準確。"
"1720",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-27 09:21","#10","5","我是剛剛起床後上完廁所量的..
看到25%差點嚇暈..
我多喝水看看...
千萬不要真的重回25啊..天..."
"1721",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","馬後炮","資深會員","2014-09-27 18:54","#11","52351384","

clairee_wen wrote:
我是剛剛起床後上完廁所量的..
看到25%差點嚇暈..
我多喝水看看...
千萬不要真的重回25啊..天...

機器量出來的有那麼重要嗎?
看體態還比較準。
照個相po po看，也當做在記錄，可以看前後比較圖。
從你po文來看，個人覺的你比較需要重訓，有氧其次。
因為你這麼弱，有氧真的有氧?
只能算有在運動。"
"1722",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-27 19:57","#12","5","哈哈哈。。。有氧真的有氧嗎？我也不知道就是。謝謝建議，重訓可能真的是我最需要的? 我開始重訓第4週了，我自己的感覺真的有差，當然也可能是我自己感覺良好? 所以我也在想如果我早一點開始重訓就好了。 不過，也很高興我開始了重訓這條路。
重訓之後覺得對跑步也比較有幫助，可以跑比較久比較遠，不像以前跑完隔天肌肉痠痛好多天。
重訓時都可以感覺自己的心臟很甩力的在跳著，汗真的是可曶的在噴。身形有沒有變化，好像有又好像沒有? 平時穿的衣服也沒覺得變比較鬆，但是不知是不是臀變比較翹，短褲變得更短，這點就有點困擾。我自己是覺得大腿有變結實就是。 如果腹腰也能變結實就好了。  
拍照做記錄。。。嗯…考慮進行。。。"
"1723",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","showroegg","資深會員","2014-09-27 23:15","#13","5","

clairee_wen wrote:
哈哈哈。。。有氧真的...(恕刪)

給妳拍拍手，妳很努力了，但健康運動是一輩子的事，建議妳不要每天量體脂跟體重，
妳的衣服跟褲子會告訴妳，妳的體態是否有了改變，而且基礎代謝拉上來之後，
過節聚餐，或是偶爾的大吃，根本就不是問題。
過度的測量，只會有壓力，而且體脂計誤差不小，還不如幾個月去做一次inbody，
我以前一兩個月量一次體脂，現在都不量了，因為褲子都要加腰帶，
總之，您很有毅力，但建議用一輩子來看待運動這件事，妳會更開懷，加油。"
"1724",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-28 13:18","#14","5","

showroegg wrote:
給妳拍拍手，妳很努力...(恕刪)

謝謝鼓勵。 我覺得您的提醒讓我有一種忽然開闊起來的感覺。
健身是一輩子的事沒錯。我想可能因為我可能是因為急性子，所以才會一直据泥在每天變動的體脂率上。 很有可能是希望我可以很快達成我設定的目標。
但是，我發現我果然是叛逆的，愈是壓抑自己，愈會唱反調? 哈哈。。。所以最近有點大暴走。 上週五又開始恢復自我約束的能力了。 暴走的食慾好像也變穩定了。"
"1725",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-29 20:41","#15","5","今天拍了一個記錄。。
體脂從25降到23，又跑到24.8%，等於這5週有種白忙一場的感覺。 
最近有花比較多時間在重訓上。然後我在想是不是因為我都沒練到腹橫肌，所以肚臍那圈就一直都不會消?
雖然我知道那是陰影, 但是為了避免誤會, 我把照片修了一下..~""~
9/29早上, 167CM / 56KG/ 體脂24.8%"
"1726",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","CLARK0514","資深會員","2014-09-30 08:50","#16","175","

clairee_wen wrote:
今天拍了一個記錄。。

在忙什麼,怎麼漏了這棟!!
恩 要按時來關切.."
"1727",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","Qchai0909","進階會員","2014-09-30 12:14","#17","52398241","克大~我還想說怎麼沒你消息~樓上還有一棟更讚的~~~"
"1728",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-30 14:19","#18","5","樓上兩位大大, 
在看戲之餘, 可以指導一下嘛?
我覺得我應該沒有勇氣再放照片了..."
"1729",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","ululant","資深會員","2014-09-30 14:29","#19","491","

CLARK0514 wrote:
在忙什麼,怎麼漏了這棟!!
恩 要按時來關切..

是因為南半球嗎？
已經加入書籤了..."
"1730",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","mobile3803","資深會員","2014-09-30 14:32","#20","39","肚子那圈要消要靠有氧
重訓並不能讓妳消那圈的~~不過看起來有練成川字的機會
放照片是讓自己更有動力~~所以...1個月可以放1張
大家可以幫妳檢視
clairee_wen wrote:
樓上兩位大大, 在看...(恕刪)
"
"1731",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-30 14:46","#21","5","

ululant wrote:
是因為南半球嗎？已經...(恕刪)

那是陰影...
大大聯想力未免也太好了啦...
不過, 我還是把照片修改, 以避免誤會..
mobile3803 wrote:
肚子那圈要消要靠有氧
重訓並不能讓妳消那圈的~~不過看起來有練成川字的機會
放照片是讓自己更有動力~~所以...1個月可以放1張
大家可以幫妳檢視
(恕刪)

不瞞你說, 我也有在做有氧, 一週三次...
而且有氧做很長一段時間了, 九月才開始加重訓的..
不過, 成效似乎有點慢, 
川字線在四月時好像有出來一下下, 
隨著我休養的期間體脂回到25, 
就有點消失了..."
"1732",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","mobile3803","資深會員","2014-09-30 15:04","#22","39","重訓不是短期看的到成果的,比有氧更辛苦
腹肌除了靠肌肉外,還要夠低的體脂才看的到
所以....加油囉
BTW~~降低脂,平常飲食也是很重要的,重訓完補充蛋白質對肌肉成長也很重要
clairee_wen wrote:
那是陰影...大大聯...(恕刪)
"
"1733",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-30 17:45","#23","5","重訓不是短期看的到成果的,比有氧更辛苦
腹肌除了靠肌肉外,還要夠低的體脂才看的到
----------------------------------
嗯~ 我懂. 
應該說在有氧運動的期間, 也一直有在做肌力訓練, 
只是強度和時間不多. 
真的開始負重訓練和認真在做是九月初開始的
BTW~~降低脂,平常飲食也是很重要的,重訓完補充蛋白質對肌肉成長也很重要
------------------------------
飲食控制我覺得好難喔, 
是覺得最難的.. 至少運動的話, 只要努力去做, 可以看到改變,
但是飲食卻不一定了.
重訓完後補充蛋白質這個我知道, 
不過, 我想請教一下, 如果說我重訓前有吃一些東西, 
然後重訓之後並不感到肌餓的話, 我還要補充蛋白質嗎?
還是說餓了再吃就好? 
這一點我比較不清楚."
"1734",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","wss1088","一般會員","2014-09-30 18:48","#24","52405404","1.飲食改變應該會比練還明顯，聽人家說吃跟練的影響大概是7:3。
2.運動前半小時攝取澱粉類的食物，讓你運動起來更有力氣；
  運動後補充蛋白質修補你受損的肌肉，不過吃下去也要消化
  (分解成胺基酸之類的)約兩小時才可以拿來用；所以運動前
  後都要吃點東西。
3.不要讓你身體感覺到肌餓，以上。"
"1735",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-30 19:29","#25","5","嗯嗯~
謝謝回覆, 我自己覺得飲食上拿捏很不容易...
運動前半小時攝取澱粉類的食物，讓你運動起來更有力氣；
運動後補充蛋白質修補你受損的肌肉，
-----------------------
這個我有做到, 
不過, 我運動後就是半包得意的一天糙米片(因為一包有點太鹹, 所以只泡半包)
再加安x的優質蛋白..
或者是一塊中華豆腐..
本來是喝無糖豆漿的, 不過又有大大提到運動後痛風的問題
所以最近豆漿喝的很節制..."
"1736",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","wss1088","一般會員","2014-09-30 19:36","#26","52406089","痛風的問題其實在運動的過程中適時補充水分就可以了
(除非你之前就有過痛風那就另當別論)，原因是在於血
液過濃尿酸變成結晶狀沉澱，有點像是國小自然科學實
驗當溶劑減少溶質不變的情況下就析出溶質(如食鹽)，
所以要適時補充水分就可以避免這種狀況，同時也對運動的表現有幫助。"
"1737",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","mobile3803","資深會員","2014-09-30 20:28","#27","39","重訓後30分鐘內補充蛋白質
因為肌肉充血,撕裂後,補充蛋白質,可充份吸收
運動後2小時內食用正餐,這時肌肉會把需要的營養,熱量吸收進去
若超過太久,這時吃進去的會變成脂肪來屯~~~
少量多餐不要有餓的感覺,因為餓時,身體先拿妳的肌肉來吃,不是拿脂肪
所以那些靠節食的人,肌肉量都不夠,造成基代低,一隨便吃高熱量的,馬上又胖回來了"
"1738",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-30 20:49","#28","5","

wss1088 wrote:
痛風的問題其實在運動...(恕刪)

我有一個毛病就是我真的很少在運動時覺得渴耶, 
所以我通常都是回家才喝水, 
不過話說回來, 我運動通常也不是太久, 
所以應該也還好?
回來就會喝水就是了..
以前沒有痛風的症狀過, 只是跑長之後, 腳踝內側會覺得怪怪, 
我也不知道什麼是痛風的感覺就是了...
mobile3803 wrote:
重訓後30分鐘內補充蛋白質
因為肌肉充血,撕裂後,補充蛋白質,可充份吸收
運動後2小時內食用正餐,這時肌肉會把需要的營養,熱量吸收進去
若超過太久,這時吃進去的會變成脂肪來屯~~~

請問一下, 我如果不餓也要補充蛋白質嗎?
我發現我重訓完通常都不會餓, 
不過, 我還是會喝一杯無糖豆漿之類的, 
但是, 我雖然不會覺得餓, 可是我在重訓完通常最明顯的就是
快要昏睡過去了,
每次重訓完就像熊一定要去冬眠一樣..
而且是眼皮閉上馬上就昏睡過去這樣...
請問您知道為什麼會這樣嗎? 我都想不出原因.
我的重量沒有很重..也沒有做很多...因為居家重訓, 
手邊也只有可調式啞鈴8公斤*2而且, 重量也不算太重...
還是就很單純的我真的太弱了才會這樣? 我有注意, 我是有呼吸的...
謝謝兩位的回覆指導~"
"1739",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","mobile3803","資深會員","2014-09-30 21:03","#29","39","會不會是運動前沒吃一點東西呢?
身體感到餓就來不及了,所以才要少量多餐,2~3小時餵食一次
以練2頭來說,單手8公斤以女生來說,應算重了,應無法1組作到12下,作3~4組,若可以...那就算輕了
blockquote>clairee_wen wrote:
重訓完通常最明顯的就是
快要昏睡過去了...(恕刪)"
"1740",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-09-30 21:45","#30","5","會不會是運動前沒吃一點東西呢?
身體感到餓就來不及了,所以才要少量多餐,2~3小時餵食一次
-------------
假日這種情形比較明顯，通常吃完早餐之後十點多開始做，結束就一定要睡一下
原來是不能讓肚子餓啊。。這樣我知道了。 謝謝。
******************
這幾天的體脂像坐雲霄飛車一樣，前三天升回25。 剛剛量又回到22.6了。 體重則沒什麼變動"
"1741",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","馬後炮","資深會員","2014-09-30 22:28","#31","52408815","

clairee_wen wrote:
我也不知道什麼是痛風的感覺就是了...

拿鐵鎚用力敲自已的大姆指，然後就一直痛一直痛，這大概就是痛風的感覺。
clairee_wen wrote:
這幾天的體脂像坐雲霄飛車一樣，前三天升回25。 剛剛量又回到22.6了。 體重則沒什麼變動

無義意的量，不過是量心安的。三天差2.4%你覺的有可能嗎?
clairee_wen wrote:
我的重量沒有很重..也沒有做很多...因為居家重訓, 
手邊也只有可調式啞鈴8公斤*2而且, 重量也不算太重...
還是就很單純的我真的太弱了才會這樣? 我有注意, 我是有呼吸的...

你太弱了沒錯。
單槓你應該拉不上去、雙槓應該也做不下去，對吧!?"
"1742",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","swimman","高級會員","2014-09-30 22:55","#32","52409400","

clairee_wen wrote:
以前沒有痛風的症狀過, 只是跑長之後, 腳踝內側會覺得怪怪, 
我也不知道什麼是痛風的感覺就是了..(恕刪)

女性不太用擔心痛風，要等更年期之後風險才會升高。
男女性痛風比例大概是6：1，而且女性還要等更年期後才比較會得。
（台灣痛風與高尿酸血症 2013 診治指引）
痛風大部分第一次會發作在腳大拇指下方的庶關節，腳踝機率很小。"
"1743",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","showroegg","資深會員","2014-09-30 23:17","#33","5","妳已經很棒了，我有個每週慢跑五次的女同事，她體脂是30...
看妳的照片，很優了，很多瘦子的男性都比不上...
我最近試了滑船機跟某種便宜的健身器材，便宜貨反而讓我不舉，我說的是手，
有空再跟妳分享，依然要建議妳的是，運動健康是一輩子的事，不必天天量體重跟體脂，
久久做一次inbody就夠了。"
"1744",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-10-01 13:26","#34","5","

馬後炮 wrote:
拿鐵鎚用力敲自已的大姆指，然後就一直痛一直痛，這大概就是痛風的感覺。
無義意的量，不過是量心安的。三天差2.4%你覺的有可能嗎?
你太弱了沒錯。
單槓你應該拉不上去、雙槓應該也做不下去，對吧!?

是啊.. 我單槓,雙槓全都做不了, 沒錯..
我本來就是弱雞, 這個我也知道.
不過, 就繼續努力下去就是了...
swimman wrote:
女性不太用擔心痛風，...(恕刪)

您說的有道理..
我忽然想起來, 女生通常會發作的不是痛風, 
而是類風濕性關節炎... 
showroegg wrote:
妳已經很棒了，
運動健康是一輩子的事，不必天天量體重跟體脂，
久久做一次inbody就夠了(恕刪)

真的很感謝您的鼓勵...我還是會繼續努力下去的..
請問一下, 一般INBODY要去哪裏做?
因為我不住在台北, 也不住在都會區, 
不太知道哪裏可以檢測的, 
一般要去哪裏才能做檢測呢?"
"1745",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","showroegg","資深會員","2014-10-01 16:28","#35","5","

clairee_wen wrote:
是啊.. 我單槓,雙...(恕刪)

各地區的運動中心或許有、專業健身房、醫院、有些中西醫診所也有，
不過就要看妳住在哪哩，挑些近的先打電話去詢問，這樣才不會白跑一趟。"
"1746",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","mobile3803","資深會員","2014-10-01 16:33","#36","39","我都不測的,自己用手指按一按,2指抓一抓,就知道了
鏡子也是檢視自己有沒有偷懶的好工具~~~
也很少量體重,因為體態比較重要吧~~
clairee_wen wrote:
一般INBODY要去哪裏做?...(恕刪)
"
"1747",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-10-01 18:45","#37","5","

showroegg wrote:
各地區的運動中心或許...(恕刪)

嗯嗯…我再打電話去問問，
謝謝。。。我住在連星巴克，肯德雞都沒有的地方，
進市區開車要半小時，平常也很少進城。 
我先來研究一下。。。看看哪裏有可以測。
mobile3803 wrote:
我都不測的,自己用手...(恕刪)

我照鏡子就是覺得大腿變比較細，其他還有很大的改善空間啊！
雖然大家都說不要測體脂率，不過對我來說還是一個輔助我判斷我的肌肉量有沒有掉了的參考。 我想前幾天的體脂忽然變高可能是因為有兩天朋友請吃生日大餐，所以造成變動太大? 回復平時飲食之後就又回到平常的水平了？
==============================
今天中午上課請老師幫忙拍了一張全身照，算是為9月的努力做一個記錄。"
"1748",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","Qchai0909","進階會員","2014-10-01 18:48","#38","52424345","嗯.........
好像...真的不小.....
我的樓歪了~
歪了~歪了~歪了~~..............."
"1749",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-10-01 19:03","#39","5","

Qchai0909 wrote:
.我的樓歪了~歪了~歪了~歪了~~......(恕刪)

快快補正過來。。(打釘中)"
"1750",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","jjc0516","未認證會員","2014-10-02 01:35","#40","52430211","已樓主這樣的體酯 跟體重來看
身高應該有接近170 才能有這樣的身材
加油"
"1751",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-10-02 08:12","#41","5","

jjc0516 wrote:
已樓主這樣的體酯 跟體重來看
身高應該有接近170 才能有這樣的身材
加油

大大很厲害, 我的身高167. 也還好我身高可以讓我這麼多年來藏了很多脂肪, 
我想努力到某個程度.. 不過還有很長的一段路要走."
"1752",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-10-02 13:52","#42","5","我最近的感覺是, 即使很多我們去上課稱之為老師的人, 
也未必真的都很懂..(反而在這裏學到很多知識)
我在爬文快一年之後回頭檢討...
我一直在想我上有氧課這麼多年一直沒瘦反胖的原因會不會可能是
老師都說上完課一小時內不能吃東西, 因為吸收會更好巴啦巴啦的..(也就是我一直都在餓自己)
我也很單純的奉行了很多年, 
直到被別人指正, 說我可能這樣會變高體脂..
後來, 我開始認真研究這個問題, 也開始了上課回來就進食的習慣
這樣超過半年之後, 有一次課後, 聽見她又對別人說不能課後馬上進食, 
我實在受不了..就直接說不是這樣..(本人屬火爆的性格)
然後老師不開心還回我說...那妳就這樣吃, 吃到變胖子~ 
後來再幾個月, 我的體脂由近29%, 降到22%.. 但是老師變胖了, 
老師就在想是不是要和我一樣去跑步才會降體脂
但她是有氧老師理論上有氧運動應該非常足夠才是.
後來她可能有去看文章或什麼之類的, 
才開始接受運動後可以馬上進食的這件事..
我只覺得..還好我被點醒的早.. 不然我可能永遠也減不了脂...@@
另外, 明明知道飲食很重要, 但是這幾天心情超不好的, 
心情不好不是會暴飲暴食的那種人, 反而是不想吃的這種
昨天一整天都處在肚子有飢餓感, 不想吃東西, 但又不能不吃, 
所以只吃一點點.. 熱量不太夠, 整個人沒力 
我需要振作..需要振作... 可是..."
"1753",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","mobile3803","資深會員","2014-10-02 14:13","#43","39","運動其實不只是鍛練體力,更是鍛練意志力
再痛苦都要照既定的課程,飲食來操練(當然生病例外)
clairee_wen wrote:
心情不好不是會暴飲暴食的那種人, 反而是不想吃的這種...(恕刪)
"
"1754",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-10-02 15:38","#44","5","

mobile3803 wrote:
運動其實不只是鍛練體力,更是鍛練意志力
再痛苦都要照既定的課程,飲食來操練(當然生病例外)

我最缺乏的果然就是意志力...
希望還是可以堅持下去...
畢竟我已經努力了好幾個月了..
我應該要好好吃, 好好動..."
"1755",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-10-03 11:17","#45","5","肉雞昨天晚上做了啞鈴的直腿硬舉, 和側向屈體(?)
今天後背, 大腿後側, 腰側都無敵痠的...
等一下去上瑜珈繼續操練..
我真心覺得我真的弱到一個極緻...
兩隻手腕的韌帶斷裂的問題還沒好, 右手很多角度還是不能做, 
希望趕快好起來..."
"1756",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","CLARK0514","資深會員","2014-10-03 11:45","#46","175","

clairee_wen wrote:
啞鈴的直腿硬舉, 和側向屈體

PO張圖來讓最專業的我看看有沒有做錯.."
"1757",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-10-03 14:10","#47","5","

CLARK0514 wrote:
PO張圖來讓最專業的我看看有沒有做錯..

久聞克大的盛名, 克大最專業, 
也因為真的太專業所以我根本不敢PO動作圖...
我心臟還滿小顆的..哈哈哈..
不過就痠痛位置來看, 我就自己當作動作是正確的? 
休息了快半年, 重新去上了瑜珈課, 老師同學看到我都大叫, 
因為我身為班長, 和老師聯絡及學費, 開課招生都是我在負責, 但是我卻連休了六個月...
今天算是重出江湖?? 哈哈~
手腕果然還是很痛, 四足跪姿就痛的要死了..很多動作想用直拳代替, 但被老師念說這樣更傷腕
最大的挫敗感不在此, 
而是我本來想說我有努力重訓, 我的肌力應該要有提升才對, 
但從上課一直抖到下課... 讓我覺得..吼~~ 我是在練心酸的吼..
沒上課這麼久, 都還能劈腿, 卻肌力無進步...
上到一半肚子爆餓的..一直在想, 我應該去吃東西補肌肉能量, 還是要忍到下課? 
最後, 我還是忍到下課..
個人認為可能是因為抖的太厲害, 耗用太多熱量??? "
"1758",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-10-04 14:01","#48","5","我一向不太喜歡拍照，但是，前幾天看到一篇文章說拍照記錄很重要。 於是決定去買一個穿衣鏡，拍照記錄。 
果然，拍照真的很清楚看到問題出在哪裏。。。我的天。。 "
"1759",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","Qchai0909","進階會員","2014-10-04 16:57","#49","52472591","這樣的身材~隨便在路上找十個人~至少贏六個人以上了~左邊那張故意把衣服拉緊是為了讓胸部看起來更大嗎
clairee_wen wrote:
我一向不太喜歡拍照，...(恕刪)
"
"1760",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","clairee_wen","資深會員","2014-10-04 18:37","#50","5","Q大想太多。。。上衣原是長背心，我忘了把它反摺塞進去像右圖，所以只好抓住衣服才看得到腹側。 要讓胸部變更大，水餃墊塞十個比較省事又不著痕跡吧？"
"1761",1638,"由飼料雞往仿土雞之路邁進","434","2014-09-26 22:08","clairee_wen","Carykenz","資深會員","2014-10-04 18:48","#51","10","

clairee_wen wrote:
我一向不太喜歡拍照，...(恕刪)

想要運動長久,應該是把運動是讓身體健康的觀念擺在第一,身材好只是健康的贈品而已.
好啦！在哪裡排隊領號碼牌"
