"","ktitle","title","replyNo","Tdate","Tauthor","author","authorclass","date","rPostNo","authorcredit","text"
"665",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","iisguagua","資深會員","2013-09-18 13:25","#144","47","

falco wrote:
這種鳥劇情還要演多久...(恕刪)

真的很鳥的劇情...  
Big Show演技不錯...  "
"666",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","costa","資深會員","2013-09-18 14:01","#145","77","

falco wrote:
RKO 腳底抹油 跑的還真快...(恕刪)

有陣子沒follow Raw的劇情
沒想到Randy Orton加入神盾軍了!?
雖然他的確比較適合反派...
現在是怎樣...反派無大咖了嗎? "
"667",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","iisguagua","資深會員","2013-09-18 14:39","#146","47","

costa wrote:
沒想到Randy Orton加入神盾軍了!?...(恕刪)

不是加入The Shield...  
是加入了The HHH Family...  
costa wrote:
現在是怎樣...反派無大咖了嗎?
"
"668",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","falco","資深會員","2013-09-18 23:05","#147","15","HHH  事後也滿賊的
把裁判叫過去  直接說讓他優退
擺明就是故意  怕事後被發現是他叫裁判這麼做的
先下手為強"
"669",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","有錢有閒","進階會員","2013-10-09 03:08","#148","1","請問一下YouTube上Rock摔角的影片要如何下載到我的電腦裡?
(有訂閱或新增或收藏在我自己的私人播放清單裡,可是有些網友過了一段時間後會刪掉他上傳的影片,他刪了,我也跟著沒了>""<)"
"670",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","falco","資深會員","2013-10-11 19:22","#149","15","

有錢有閒 wrote:
請問一下YouTub...(恕刪)

去對岸網站下載吧!!"
"671",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2013-10-11 21:02","#150","55","

有錢有閒 wrote:
請問一下YouTub...(恕刪)

關鍵字：老牌好用的YouTube影片下載軟體
這個下載軟體我用許多年了，好用。優點：下載速度很快很快。缺點：下載中文檔名有時亂碼，需要自行手動更名。"
"672",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","有錢有閒","進階會員","2013-10-12 00:38","#151","1","感謝~
感謝~
感謝~
感謝~
感謝~
感謝~
感謝~
感謝~
感謝~
感謝~
感謝~
感謝~
感謝~
感謝~
感謝~
感謝~"
"673",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","iisguagua","資深會員","2013-12-24 17:06","#152","47","最新消息!!!  
""THE ANIMAL"" BATISTA即將於2014年1月20日回歸WWE Monday Night Raw!!!
附上WWE官網宣傳影片"
"674",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","CraigLiao","資深會員","2013-12-24 18:45","#153","16","哇靠!!熱血起來 WWE會安排誰來面對這個非地球人呢? 好期待啊! 喂~勾伯! 不要再撐了~
幻想明年會有HHH、BATISTA、The Rock、Brock F5同台爆幹的場面"
"675",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2013-12-24 20:38","#154","55","會打…但不耐打的Batista。腦海中最後的印象只記得三年前的I quit.
Na na na na, na na na na. Hey hey hey, goodbye.
Na na na na, na na na na. Hey hey hey, goodbye.
Na na na na, na na na na. Hey hey hey, goodbye."
"676",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","undertaker","進階會員","2013-12-27 19:10","#155","5","wm30估計會有lesnar對batista
希望能看到goldberg對ut"
"677",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","有錢有閒","進階會員","2013-12-27 21:45","#156","1","

stonecold wrote:
關鍵字：老牌好用的Y...(恕刪)

stonecold 大大
我下載了
但她中間有一個網址一直無法刪除,請問我要如何刪他?
http://www.youtube.com/watch?v=Ou6_MkIvKOo"
"678",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2013-12-27 22:31","#157","55","

有錢有閒 wrote:
但她中間有一個網址一直無法刪除,請問我要如何刪他?

額～上面有寫了，是範例網址""Example""啦！"
"679",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","CraigLiao","資深會員","2013-12-28 01:29","#158","16","

stonecold wrote:
會打…但不耐打的Ba...(恕刪)

STONECOLD大說的沒錯，依照Batista打MMA樣子來看...跟Brock Lesnar是有段差距，畢竟年紀比較大，沒有那種拼生死覺悟，還是回來WWE好了，演過幾部片子演技應該有變好點，不知道是不是會加入RAW的主線，跟姜西納應該還有戲。總之我認為WWE要多點野獸型的衝擊才好看"
"680",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","有錢有閒","進階會員","2013-12-30 00:03","#159","1","

stonecold wrote:
額～上面有寫了，是範...(恕刪)

我知道啊
我在範例網址上面那個空格貼上我要下載的影片的網址,可是他出現對話框=> No video to download
還是我貼錯網址?
你可以幫我看一下嗎?
我想下載=>https://www.youtube.com/watch?v=AHtqOnoc2WQ"
"681",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2013-12-30 01:31","#160","55","

有錢有閒 wrote:
我知道啊我在範例網址...(恕刪)

真怪，我也載不下來，有可能是路徑被擋了吧。但是用FIREFOX跟IE加外掛仍然可以下載？怪哉。
那不然換另一種網頁版的下載方式，算是半自動下載啦！我試過了，OK沒問題。
PS:看來我們看WWE的口味類似喔！呵呵呵。BL V.S. UT/ Benoit/ Eddie的那幾集你看了嗎？血腥到爆，不過還真的好看！"
"682",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","googs70","資深會員","2013-12-30 23:33","#161","47987106","啥鳥。。。
為何轉撥換人了。。。
連個招式的名子都念不出來。。。
是棒球沒的撥。。來這裡打混嗎。。"
"683",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","Asray","高級會員","2013-12-31 00:01","#162","47987600","

googs70 wrote:
啥鳥。。。為何轉撥換...(恕刪)

橘大FB有寫，因為緯來砍預算，所以他就離開了！緯來育樂台的FB上一片撻伐呀！"
"684",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","有錢有閒","進階會員","2013-12-31 00:31","#163","1","

stonecold wrote:
真怪，我也載不下來，...(恕刪)

成功了!!
感謝stonecold大^^
你是指最近的摔角嗎?
最近這兩個月我沒看摔角,因為我現在在瘋韓劇奇皇后,朱鎮模真帥XD...
我下班時間很晚,回到家婆婆已經睡,了,所以不方便在客廳看摔角
所以我就到YouTube找網友上傳的影片,或到這兩個網站看
http://www.91vs.com
http://www.shuaijiao.com/?s=1
可是這兩個網站看影片常累格(他說我網速慢),久了就懶得看了"
"685",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2013-12-31 01:12","#164","55","成功就好了，大陸網速快的少之又少，youtube還是快很多，完全不同層次。
下載youtube影片其實還有更快節省時間的方法，但前提是要使用ie或firefox，加上續傳軟體(ex:Orbit、Flashget... etc)。每個禮拜的RAW/SMACKDOWN/TNA，不到5分鐘就下載完畢了，長一點的PPV系列頂多10幾分鐘。
有錢有閒 wrote:
你是指最近的摔角嗎?

舊的！新的WWE完全沒有感動的FU，不如回頭看以前WWF的老面孔還比較有趣"
"686",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","有錢有閒","進階會員","2014-01-01 01:35","#165","1","

stonecold wrote:
成功就好了，大陸網速...(恕刪)

好,找個時間來看^^
下面是我喜歡看的類型....
https://www.youtube.com/watch?v=pLr2g0-X3qk&list=PLUHL_JP99-YorAtGjOuYO81k-5UUARg1V&index=3
https://www.youtube.com/watch?v=oAtJ0Spx62E&list=PLUHL_JP99-YorAtGjOuYO81k-5UUARg1V&index=4
https://www.youtube.com/watch?v=3JNaG2M5YqQ&list=PLUHL_JP99-Yr-0Q1YODCBUv9IpjbqDbKl&index=1
https://www.youtube.com/watch?v=OiuCouxGn8I&list=PLUHL_JP99-Yr-0Q1YODCBUv9IpjbqDbKl&index=4
https://www.youtube.com/watch?v=Fp6gW2MIhb0
https://www.youtube.com/watch?v=miGtPVES_tE"
"687",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","k6731","高級會員","2014-01-03 02:22","#166","1","

googs70 wrote:
啥鳥。。。為何轉撥換...(恕刪)

看到丁大主播這種不專業程度，實在有夠火大完全沒有看摔角那種熱血感覺
只會講說這是專業動作小朋友在家不要模仿，對一些招式也都不會解說，解說也卡卡的完全不流暢
不能說丁先生完全沒做功課就來解說，真的是隔行如隔山，至少也找個有相關背景的人來解說
找個撥棒球的來插花撥摔角....
真想說要這樣配不如把中文拿掉放英文原音還比較有臨場感(我聽不太懂英文我也爽)
緯來育樂是在搞啥鳥蛋，害我最近摔角都不太想看(看到已經把聲音關掉了)
以前還會開很大聲聽解說(英文聽不太懂)，現在這種解說有=沒有
關靜音感覺耳根還比較清靜，真的火大中有沒有管道可以去幹譙投訴這種不專業的節目製播
叫電視台換回原來的主持人辣~"
"688",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","CraigLiao","資深會員","2014-01-09 00:27","#167","16","做好功課再上電視播報，我認為是對工作基本的態度，更是對觀眾的尊重...~哈 Brock Lesnar拆了wsm Mark Henry的手臂招來了B秀的怒氣，等了好久，終於可以看到真正的[重量級]對抗，而且好久沒看到B秀真正的[用力]出手是要延續當年那個令人永生難忘的Suplexing??...."
"689",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","falco","資深會員","2014-01-10 20:34","#168","15","原來還是有人習慣橘子的播報方式
自從ESPN   Robin沒有在專播WWE之後
小弟就沒有在看電視轉播的WWE
橘大的講解很專業  我還是聽不習慣 
還是少了Robin 播報的那種FU"
"690",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","julian98","高級會員","2014-01-14 12:49","#169","48226336","最近家裡裝了小耳朵
原來J-Sport 放送的wwe 1080i這麼清楚"
"691",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2014-01-14 13:37","#170","55","

julian98 wrote:
最近家裡裝了小耳朵原...(恕刪)

這個黑門厚……，可算是近年扮黑臉經紀人扮得最成功的一位，每次看到都有一股衝動去吐他口水。
WWF以前幾乎大咖一點的選手都會有經紀人陪出場比賽，趁機喇個低賽、出賤招、拿金牌，有時單看他們在擂台下大亂鬥就飽了，可惜現在只剩下黑門還在撐。不過BL也真是不離不棄，一直以來都跟黑門在一起。"
"692",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","julian98","高級會員","2014-01-14 17:11","#171","48231560","cena老爸好像又被orton K了....
orton真的有你的
daniel is free.............
beast這周有沒有出來"
"693",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","CraigLiao","資深會員","2014-01-15 11:26","#172","16","難道要安排父子雙人戰嗎?大小Cena vs大小Orton..."
"694",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","julian98","高級會員","2014-01-27 14:10","#173","48432483","比賽完了,有的看的傻眼
怎麼cena老是被表還是之後要配合編劇跟daniel一起搭擋 2打3在WRM 30嗎？
另外各位粉絲有發現the animal刺青又變更多了,臉變得有點怪好想有整過
不過他不負重望（編劇的眾望）馬上贏的最後勝利
雙打冠軍也換人了,之後會增加快轉的機會
Brock大概嫌自己拳頭沒show大,所以拿鐵椅咖緊
不夠精彩
過年再來賞片好了"
"695",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","惡魔的誘惑","資深會員","2014-01-27 20:06","#174","22","Royal Rumble 2014
Brock那場不知道在幹嗎?
30人大戰真難看
沒有什麼驚喜
JBL要上場時
Kane被拍到了
原來...
Roman Reigns看來要上位了"
"696",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","goodversion","資深會員","2014-01-28 07:25","#175","124","

julian98 wrote:比賽完了,有的看的傻眼
怎麼cena老是

不好看
美網也有投票，結果大部分都是噓！"
"697",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2014-01-28 11:26","#176","55","

julian98 wrote:
比賽完了,有的看的傻眼
怎麼cena老是被表  還是之後要配合編劇跟daniel一起搭擋 2打3在WRM 30嗎？

應該說，Cena這幾年有哪一場大型冠軍賽沒有被婊的？被婊如油價漲，習慣就好了…(咦)
julian98 wrote:
另外各位粉絲有發現the animal刺青又變更多了,臉變得有點怪好想有整過
不過他不負重望（編劇的眾望）馬上贏的最後勝利

臉腫、肌肉垂，打起軟趴趴，被Roman ReignsK幾下就靠在繩邊喘了。
相較之下，好久不見的小白回來了～｡:.ﾟヽ(*´∀`)ﾉﾟ.:｡一拳一拳給他錘下去，拳拳到肉啪啪啪，真爽！
julian98 wrote:
雙打冠軍也換人了,之後會增加快轉的機會 

肉鬆二人組，應該是老大當了WWE的頭頭才能再再次回鍋................................無話可說。如果改天換Chyna或X-Pac回歸，一點也不會嚇到我。
julian98 wrote:
Brock大概嫌自己拳頭沒show大,所以拿鐵椅咖緊
不夠精彩

其實不意外，連當初年輕的UT對上Brock都得要打得頭破血流，最後還輸。Big Show....
goodversion wrote:
不好看 
美網也有投票，結果大部分都是噓！

還可以接受啦！至少亮點有二：Denial對上心理變態老大那一場(真熱血)，以及Sheamus回歸。其他的就一邊吃洋芋片一邊快轉。
有人注意到了嗎？終場快結束前的十多分鐘吧，現場一～片～噓～聲，而且噓了好久，是因為Punk被Kane從場外偷拉下去失格或是？沒看過這種被一面噓的WM"
"698",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2014-01-29 01:39","#177","55","2014/01/27 WWE RAW
小白的這一踢，真是踢得驚天地、踢得泣鬼神！歡迎歸隊。
至於Cena…恭喜，當晚又再度證明，他的確是最弱的一環，換手就被K、再換手還是被K，連剛手術復健完回來的表現也比他強，分明就是出場當肉砧被K。"
"699",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","goodversion","資深會員","2014-01-29 09:35","#178","124","

stonecold wrote:
至於Cena…恭喜，當晚又再度證明，他的確是最弱的一環，換手就被K、再換手還是被K，連剛手術復健完回來的表現也比他強，分明就是出場當肉砧被K。
...(恕刪)

他是我看過WWF~WWE以來，最沒說服力的正派，
雖說正派就是要常常被表，但是總是有很強的POWER來打拉力戰
可是這個人除了有臉蛋以外，其它什麼都不如!
對不起，我真的很看不慣WWE來捧他!"
"700",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","ming0418","資深會員","2014-01-29 11:35","#179","39","

stonecold wrote:
臉腫、肌肉垂，打起軟趴趴，被Roman ReignsK幾下就靠在繩邊喘了。
相較之下，好久不見的小白回來了～｡:.ﾟヽ(*´∀`)ﾉﾟ.:｡一拳一拳給他錘下去，拳拳到肉啪啪啪，真爽！

很久沒看wwe了
平常電視轉播的都不是冠軍戰難免就要套一下招，以免真的受傷結束生涯
batista之前去打mma要減重、之後又演戲、現在要回來摔角，想要回以前一身肌肉，難免又要下針且劑量不低，就容易儲水臉種肌肉垂囉"
"701",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","goodversion","資深會員","2014-01-29 11:48","#180","124","

ming0418 wrote:
很久沒看wwe了平常...(恕刪)

他跟當時跟goldberg對打時的體型有差~~~"
"702",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","惡魔的誘惑","資深會員","2014-01-30 06:17","#181","22","大消息
目前傳聞
CM PUNK已經離開WWE了"
"703",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","julian98","高級會員","2014-01-30 11:57","#182","48474029","阿哩
怎麼會這樣.................
惡魔的誘惑 wrote:
大消息目前傳聞CM ...(恕刪)

無法儲存文章"
"704",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","CraigLiao","資深會員","2014-02-01 01:22","#183","16","不知道是不是真的要去UFC試身手(柔術?)去的話要打哪級?真的是的話...恩...我會有興趣看的"
"705",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2014-02-01 02:27","#184","55","

CraigLiao wrote:
不知道是不是真的要去UFC...(恕刪)

不要啦！UFC那邊一大堆怪力哥吉拉，連Brock都常常被K到滿臉是血(例如左眼下方那一痕)，大拳揮來…可不是開玩笑的，非死即傷。說不定小女子Ronda Rousey就肛爆Punk了。"
"706",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","惡魔的誘惑","資深會員","2014-02-02 07:33","#185","22","目前Kenta和Prince Devitt
都很有可能加盟WWE
Kenta後來完全否認了要去WWE"
"707",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","惡魔的誘惑","資深會員","2014-02-19 20:27","#186","22","Big Daddy V (Viscera) Is Dead At 43
心臟病發過世..."
"708",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2014-02-19 22:05","#187","55","

惡魔的誘惑 wrote:
Big Daddy ...(恕刪)

這1、2年以來，總覺得好多WWF時代的巨星們去逝。比較有印象的如瘋狗、梅姨、小丑、保羅貝爾，然後再找了一下網路資料…天啊！怎麼小時候看日摔的大壞蛋居然名列其中！像是可愛小胖子Bam Bam Bigelow、警長Bossman，然後最愛最愛的Road Warrior Hawk竟也…唉～不勝稀噓啊！"
"709",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","googs70","資深會員","2014-02-20 01:08","#188","48762229","Umaga掛了
我居然不知道這消息。。。。
我low了"
"710",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","iisguagua","資深會員","2014-02-24 16:46","#189","47","結果Daniel Bryan今天又被裱了...  
""Wow, how many different ways are there to fxxk Daniel Bryan? #Incredible.""
Tweet by Konnan "
"711",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","iisguagua","資深會員","2014-02-24 16:55","#190","47","

CraigLiao wrote:
不知道是不是真的要去UFC試身手(柔術?)...(恕刪)

已經一堆人放話要跟Punk單挑了...  
Punk上禮拜還跟UFC老板Dana White一起看UFC 170的比賽, 不過他們以前就已經是朋友了...  
stonecold wrote:
說不定小女子Ronda Rousey就肛爆Punk了。

她真的是超強的...  "
"712",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","惡魔的誘惑","資深會員","2014-02-24 20:36","#191","22","Elimination Chamber 2014
The Shield的比賽好精彩"
"713",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","iisguagua","資深會員","2014-02-25 16:17","#192","47","喔喔喔喔喔!!!  
槓上啦!!!  槓上啦!!!  
WM30, UT vs Brock!!!!!  
PS. WM30的主持人是Hulk Hogan!!!  "
"714",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","CraigLiao","資深會員","2014-02-26 10:02","#193","16","UT在WM的不敗神話有沒有可能被最強颶風摧毀，這樣搞很有噱頭啊!
Hogan當主持人這招棒，看他的身材依然保持很好，恩...乾脆就給他亂入一下不然把The Rock拉來，來場嘴砲大戰"
"715",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","艾莉絲.","資深會員","2014-03-10 22:39","#194","停權中","Batista回歸...好像被噓蠻慘的?! 剛剛的RAW一堆人在喊""you can't wrestle"",頗有cena化的感覺
相較於以前the rock類似的情況,第一次離開WWE去拍神鬼傳奇之後回來,也是被噓直接變反派,但感覺起來還是很能帶動現場氣氛的反派(後來跟goldberg對決還是許多呼聲站在the rock這邊),之後the rock正式投入電影業,斷斷續續回歸幾次之後也都是很受到觀眾歡迎,不知道Batista這情況是因為本身比賽已經不精彩+過去對WWE重要性跟貢獻沒那麼大?"
"716",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","goodversion","資深會員","2014-03-11 00:00","#195","124","

艾莉絲. wrote:
不知道Batista這情況是因為本身比賽已經不精彩+過去對WWE重要性跟貢獻沒那麼大?....(恕刪)

肯定是!!
the rock會起來跟本就是天時地利人和，每一項的加乘都很大~~
他有跟mankind的經典戰，他跟scsa的經典恩怨，跟老闆的對立，讓當時的收視率創下新高 
加上他的臉非常討喜，表情很多，比較batista有過之無不及，
在wwe歷史，goldberg and the rock是同一地位的
而batista呢？除了打斷goldberg的腿以外還有什麼？地位可能跟金沙差不多吧~~~~"
"717",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2014-03-11 00:14","#196","55","

艾莉絲. wrote:
Batista回歸....(恕刪)

從Batista回歸之後，RAW跟SD的場子最常聽到2句口號：「You can't wrestle.」跟「吸恩胖」，該說什麼呢？時不我予嗎？哈
其實Batista在WWE也算得上是一號人物，這點可以從WWE在2009年有為他發行個人DVD看出其重要性，可惜沒幾年Batista就…I quit."
"718",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","CraigLiao","資深會員","2014-03-11 01:06","#197","16","

stonecold wrote:
從Batista回歸...(恕刪)

電視上看起來Batista的身手退化不少(變鈍鈍的)，我相信現場觀眾感覺更明顯，要那樣喊相信也是...出自內心"
"719",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2014-03-11 02:05","#198","55","誰知道為什麼Mark Henry一直想出場當人肉沙包？明明就打不過Brock Lesnar，上次已經被折到脫臼了，手傷初癒就想當攔路虎，結果下場就是""又""吃了一招F5，乖乖醫院休養去吧！(拍肩)
該不會是沿用舊梗：現在趕快把Mark Henry塑造成跟Brock Lesnar有仇，然後等到WM和UnderTaker對決那一天再出來喇D賽？"
"720",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","iisguagua","資深會員","2014-03-11 13:38","#199","47","

艾莉絲. wrote:
Batista回歸...好像被噓蠻慘的?! ....(恕刪)

我看他倒是演的很開心...  
stonecold wrote:
誰知道為什麼Mark Henry一直想出場當人肉沙包？

Best for business!  
PS. Bobby Lashley回TNA嘍... 
不過如果是回WWE就更好了... "
"721",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","CraigLiao","資深會員","2014-03-11 15:14","#200","16","Bobby Lashley在MMA的戰績相當不錯 現在TNA討生活真的很辛苦，我看Curt Angle不要考慮了，回WWE好過些 是說WWE誰沒有吃過The Dominator的Spear"
"722",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","王阿寰","資深會員","2014-03-12 11:04","#201","44","看完本週的RAW
DB在WM贏冠軍的機率大概有八成了
在WM連打兩場硬仗再拿冠軍
從當初的NEXUS吐Cena口水被刷掉
到現在被大捧
這鬍子哥真是傳奇了"
"723",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","惡魔的誘惑","資深會員","2014-03-12 19:28","#202","22","John Cena 惡作劇電話
WWE SUPER SLAM
重點在2:20開始
"
"724",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","艾莉絲.","資深會員","2014-03-15 00:14","#203","停權中","

goodversion wrote:
肯定是!!the r...(恕刪)

沒錯,the rock雖然待摔角界的時間不如UT,HHH,HBk這些人長,不過他的代表性跟歷史地位應該不會遜色於這些人,畢竟當時the rock在97~2000年前後是WWF時期人氣巔峰的超級巨星,他跟Austin可以說是把WWF推到頂端的兩個人
後來the rock跑去拍電影後回來當heel,對上正派的goldberg,反而還是the rock呼聲比較高,可見一二(高柏是WCW出身的,在WWE歷史應該重要性不大)
我反而覺得the rock這幾年回歸之後當穩定的正派,舞台魅力跟""婊""的程度都沒有以前那種丰采了
大巴這次回歸真的一直被噓的很慘,一方面是他退化太多,另一方面我覺得他本身實力跟星度雖是一線,但其實一直沒真的到top吧,或許因此所以期待他回歸的人沒真的那麼多(當年在evo只是當打手的小弟而已)
還好Brock的身手沒什麼太明顯的退化"
"725",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","艾莉絲.","資深會員","2014-03-15 00:16","#204","停權中","

CraigLiao wrote:
Bobby Lash...(恕刪)

kurt angle聽說真的會在今年回歸WWE,可是我覺得晚了些了,真的很希望在WWE一年不如一年精彩的這年代,能夠看到他早點回歸(好懷念U suck)"
"726",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","HD101","資深會員","2014-03-22 15:05","#205","210","

stonecold wrote:
(恕刪)...說不定小女子Ronda Rousey就肛爆Punk了。

阿~詩~~~"
"727",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","CraigLiao","資深會員","2014-03-23 00:11","#206","16","阿~嘶~
最近看佔領立法院的新聞，不知道有沒有捧油跟我一樣對之前這畫面有些...眼熟
HHH一整個被搞毛，可是不知道為啥?我是一直笑啦~
"
"728",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","HD101","資深會員","2014-03-27 12:35","#207","210","

CraigLiao wrote:
阿~嘶~
最近看佔領立法院的新聞，不知道有沒有捧油跟我一樣對之前這畫面有些...眼熟
HHH一整個被搞毛，可是不知道為啥?我是一直笑啦~
 看WWE樂趣之一就是常會有另人穢腥一笑的橋段 
WrestleMania XXX 30週年 
倒數10天
這邊有討論串http://www.mobile01.com/topicdetail.php?f=37&t=3791880&p=1"
"729",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","HD101","資深會員","2014-03-27 23:24","#208","210","

台灣有線第四台緯來現在正在演演..."
"730",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2014-03-28 00:09","#209","55","

CraigLiao wrote:
最近看佔領立法院的新聞，不知道有沒有捧油跟我一樣對之前這畫面有些...眼熟

是沒錯，先佔領後被K。
咦？這些似乎也很眼熟耶……XD
如有雷同，純屬巧合。"
"731",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","HD101","資深會員","2014-03-28 00:28","#210","210","

stonecold wrote:
是沒錯，先佔領後被K。
 咦？這些似乎也很眼熟耶……XD
如有雷同，純屬巧合。

是呀
讓高層丟臉出糗了
高層當然會找機會""義正詞嚴""修理一下不聽話的人...
我是在討論WWE喔"
"732",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","惡魔的誘惑","資深會員","2014-04-07 21:03","#211","22","WrestleMania 30
21-1"
"733",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","艾莉絲.","資深會員","2014-04-07 22:16","#212","停權中","看了一下剛剛的RAW,現在的WWE是不是真的連開場煙火都沒了啊?開場跟以前ESPN轉播時期相比.....真弱"
"734",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","stonecold","資深會員","2014-04-08 02:23","#213","55","

惡魔的誘惑 wrote:
WrestleMan...(恕刪)

2014/04/06，21-1，傳奇不再、巨星殞落，下巴跟鏡片掉滿地，全球千萬WWE粉絲瞬間心碎。
不過令人欣慰的是：Yes! Yes! Yes! Yes! Yes! Yes! Yes! Yes! Yes! Yes! 
連打2場，(報仇)對上HHH之後又要面臨RKO跟Batista-Bumb，很硬很硬！最終居然還能拿到雙重冠軍腰帶？真的超佩服Daniel，新一代的小強代名詞，至於上一代的小強Cena..........只能說Sucks! Sucks! Sucks! Sucks! Sucks! "
"735",38,"WWE美國職業摔角","487","2012-07-24 14:12","惡魔的誘惑","王阿寰","資深會員","2014-04-08 09:20","#214","44","說不定今天的RAW
Taker發表退休感言
結果Sting跑出來說你還沒戰過我不准退休"
