"","ktitle","title","replyNo","Tdate","Tauthor","author","authorclass","date","rPostNo","authorcredit","text"
"973",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","烘焙熊","進階會員","2014-10-28 13:14","#28","13","

bearsheep wrote:
這就是讓大家很疑惑的...(恕刪)

莫非您是「大內八極拳」學員！？"
"974",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","bearsheep","資深會員","2014-10-28 17:11","#29","8","

烘焙熊 wrote:
莫非您是「大內八極拳...(恕刪)

別想太多，我只是被外國朋友問的很煩了，於是真的去蒐集一些資料，
才發現不管是哪一家的武術系統，真的都是練習幾招內要讓對手倒地不起的。
然後練的招式和架子，其實最後真的用來打的時候，都只有那幾勢而已。
八極拳，只是比較明顯，又名氣大的。
詠春拳也是一樣的，就算招再多,基本上勢就三板斧。
太極拳，其實也一樣，只是就像前面幾位講的，太極拳有經過楊家簡化，後人又有一支在把太極拳的動作改成太極（操）。個人覺得真的要練太極拳，去找拳母，看到拳母才會知道太極拳的原樣是什麼？
另外，再補充一下，台灣的南拳系統，金鷹拳，布雞拳和白鶴拳的拳理也是打要害。
甚至大家覺得不怎樣的八家將和宋江陣，其實也是操練系統，那些傢伙都可是開鋒的，真的要幹架飲血，是派的上用場的。
最後，最近不是才有一則新聞是，退役海陸用搏擊技術不小心勒斃竊賊的事情嗎？聽說過程才兩分鐘。
真的幹架的時候，能打的武術，至少得到這種程度啊！"
"975",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","david92","資深會員","2014-10-30 10:13","#30","31","國術實戰不強，說來說去有二大原因，
一、和中藥一樣，根基紮實，但見效慢
二、招招斃命，所以不對戰
這種東西說久了，拿不出成績，難免讓人質疑"
"976",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","leonheat03","資深會員","2014-10-30 17:08","#31","52905528","我認為，太極拳的套路會慢，是為了練習/體會肌肉的伸展，也就是所謂聽勁的功夫
太極拳最大的特色在於: 一羽不能加，蠅蟲不能落 
在於實戰上面，太極拳並不是以慢打快，而是配合對手的速度來做攻擊，也就是敵慢則慢，敵快則快
並善用對手的力道來反擊，而所為利用對手的力道解釋，我認為這一部分就有比較接近柔道了"
"977",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","diken0955","資深會員","2014-10-30 19:25","#32","26","

leonheat03 wrote:
我認為，太極拳的套路...(恕刪)

只能說MMA綜合格鬥上,就能分曉到底是.....是真是假"
"978",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","天下布武","資深會員","2015-01-15 22:01","#33","2","

zxctw wrote:
練太極拳有什麼用?讓...(恕刪)

要變得很慢很慢
趴在那邊不動不就更好
還是實際點
去學一下太極拳吧"
"979",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","zaboi","資深會員","2015-01-16 13:27","#34","54069678","

david92 wrote:
國術有嗎？幾乎沒有，只有散打有，
國術的對戰都是套招對練，
對實戰當然效果薄弱。

現在還有很多人瞧不起散打
殊不知一堆練傳武的早有大量的散打訓練
傳武借鑑散打來加強實戰不足的情形早就很久了
傳武要靠自己那套方式訓練實戰是很難有成果的
現在大陸連比較能打的陳太都有大量的散打訓練
陳太選手常參加搏擊比賽
他們表現好是因為有配合散打訓練
光靠太極拳是很難取勝的"
"980",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","jwe123","資深會員","2015-04-01 11:41","#35","20","

diken0955 wrote:
只能說MMA綜合格...(恕刪)

也不是說能上MMA 就是比較強..
MMA UFC 還是有規則在的
Anderson silva 就找過史蒂芬席格訓練～
席格稍微用吋近手掌打sliva 他就痛死了～～
所以別再說能打ufc就怎樣怎樣.....
實戰是一回事情
ＵＦＣ算是比較接近實戰的格鬥....
地板技巧的東西　是蠻多可以破解的方法　
　"
"981",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","G董","進階會員","2015-04-01 17:08","#36","55155386","事實上能上UFC就是比較強
如果中國武術5000年只剩下插眼 打後腦 跟踢GG的功用
即使UFC開放這些陰險規則
那麼眼睛被插爛    GG被踢爆的各位覺得會是哪一方呢"
"982",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","wonwonba","資深會員","2015-04-01 17:37","#37","19","

jwe123 wrote:
也不是說能上MMA...(恕刪)

席格不需要用什麼吋勁
他只要賞Anderson silva一巴掌也會讓他痛死"
"983",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","CP03","訪客","2015-04-02 03:56","#38","停權中","

jwe123 wrote:
也不是說能上MMA...(恕刪)

史蒂芬席格被 MMA 之祖父 Gene LeBell 給鎖喉到脫肛過.http://uproxx.com/filmdrunk/2012/03/jude-gene-lebell-confirms-choking-steven-seagal-until-seagal-pooped-himself/
"
"984",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","全新攝手","高級會員","2015-04-02 11:19","#39","42","

zxctw wrote:
練太極拳有什麼用?...(恕刪)

http://www.mobile01.com/topicdetail.php?f=293&t=4224205&p=1
參考一下吧～"
"985",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","ej4ej4ej4","進階會員","2016-08-08 22:56","#40","61228702","太極拳  絕對有用
https://www.youtube.com/channel/UCnYbfPvNjT7Y7Jr6CSs_nNA"
"986",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","Claude.Chen","新進會員","2016-08-19 16:16","#41","61347779","

zxctw wrote:
練太極拳有什麼用?
...(恕刪)

我有在練太極拳13式（台灣基本拳架），24式（大陸基本拳架），42劍，打比賽的
太極拳不是老人運動，那不叫慢，是要打的柔（鬆腰落胯，重心移動，要自己感受）
如果是隨便打打流流汗那就另當別論了
自己去體會看看....."
"987",579,"太極拳有用嗎，老人的運動嗎","41","2014-10-26 01:29","zxctw","wkh2006","資深會員","2016-08-27 09:05","#42","102","

CP03 wrote:
史蒂芬席格被 MMA...(恕刪)

同一網站史蒂否認。Gene Lebell甚至說他打敗過李小龍，可能年紀大了，有些事是自己妄想出來的。
再回到太極拳:
如果要在技擊上有用，就要在技擊上下功夫。散打、推手，...，只打拳架式遠遠不足的
講誇張一點:比如跆拳,只認真打型，打得非常漂亮，這樣夠嗎?
如果要在養生上有用，就要在拳架上下功夫-他的拳架活動全身，是非常好的運動，
尤其是鄭子太極(=濃縮或簡化楊家太極)，對養生極佳。"
"988",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","sscbeach","資深會員","2016-08-17 17:18","#1","21","每次國際大賽 我們國手最常見的就是 比賽失常...
 我沒有要唱衰 也沒有責怪的意思 
 只是每次看到大家這摸的熱切期待獎牌 真的很怕又有看到報導說選手失常 導致... 
 是否我們該先期望選手 正常發揮 就可以了...
 我知道正常發揮也是不容易的事 還是媒體寫得太好 讓我們的期望過高了"
"989",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","大呆群","資深會員","2016-08-17 17:36","#2","69","大部分都是媒體在鬼扯
或許根本就沒有能力拿牌
把選手說得好像多厲害
拿牌是十拿九穩的樣子"
"990",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","griffey5896","資深會員","2016-08-17 23:11","#3","61328269","連比都還沒比就鎖定金牌
麻煩以後等到進入四強後再來妄想"
"991",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","sscbeach","資深會員","2016-08-18 10:24","#4","21","每次都包裝成奪牌希望
 但都止步8強 16強....真的落差很大
又說成是失常...唉"
"992",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","狗子2008","資深會員","2016-08-18 11:26","#5","停權中","我覺得以後把有潛力的選手都送到國外訓練，
這樣才有奪牌的希望！"
"993",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","神奇的派大星","資深會員","2016-08-18 13:08","#6","44","

大呆群 wrote:
大部分都是媒體在鬼扯
或許根本就沒有能力拿牌
把選手說得好像多厲害
拿牌是十拿九穩的樣

媒體胡扯  我現在都把媒體講的話打3折~~~~~就比較接近事實，大家參考看看!!!"
"994",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","A辣愛怕跑","資深會員","2016-08-18 15:49","#7","64","人家再怎麼失常,還是國內最強的,以後出發前先說志在參加,這樣就不會有罵聲了"
"995",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","c5s2m4m","訪客","2016-08-18 15:52","#8","停權中","只能說常常選手都會在緊要關頭失誤～
可能是緊張或是種種因素吧！？
但媒體通常就是會要誇大一點點啊～（已習慣）"
"996",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","Johnliu0810","高級會員","2016-08-18 17:41","#9","15","其實很多國家的選手都有相同問題, 不是只有台灣如此...
看比賽得失心不要太重比較好.."
"997",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","griffey5896","資深會員","2016-08-19 00:49","#10","61340643","撇開實力差距大的不談
當遇到實力相當的對手時
鬼島運動員的心理素質
真的是差人家一大截"
"998",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","秦漢梁","進階會員","2016-08-19 06:28","#11","10","那個不是失常
那個叫做正常發揮
本來實力就沒人家好
輸了就找藉口說自己失常
如果輸了都說自己失常的話
對手平常認真訓練然後贏我們選手
那不就叫做僥倖嗎??"
"999",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","antispy","高級會員","2016-08-19 08:10","#12","13","

griffey5896 wrote:
撇開實力差距大的不...(恕刪)

能不能舉個例子說心理素質怎麼比國外差?能去比賽各方面都是一時之選的人才了，跟一堆高手高高手競技，就算輸了也很正常，失常表現大概要向台灣棒球隊打輸菲國之類的這種才算。"
"1000",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","jobba","資深會員","2016-08-19 12:27","#13","11","這沒甚麼奇怪的,
玩運動都知道,體能會時好時壞,
本國國手選拔方式是選上了再訓練.
不知道為什麼,要比奧運時,體能就比不上平常.
有些國家是奧運前辦選拔賽,選剛好成績最佳的選手,
像美國,牙買加都是賽前兩個星期辦奧運選拔賽,單項前三名就是奧運國手.
台灣是否也可以這樣做,可以省一大筆錢,又人人有機會當奧運國手.
以馬拉松為例,國手跑奧運成績都比達標時差很多.
(可能就沒有相忍為國這種事了,能去就是一種肯定,一定很爽.)"
"1001",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","aronyang","資深會員","2016-08-19 13:12","#14","20","

sscbeach wrote:
每次國際大賽 我們國手最常見的就是 比賽失常...

可以說說，有哪一位是世界排名前三卻沒拿到獎牌的嗎? (這了不起才算得上一點點的失常)。"
"1002",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","goodpig","資深會員","2016-08-19 13:15","#15","1,257","

jobba wrote:
這沒甚麼奇怪的,
玩運動都知道,體能會時好時壞,
本國國手選拔方式是選上了再訓練.
不知道為什麼,要比奧運時,體能就比不上平常.
有些國家是奧運前辦選拔賽,選剛好成績最佳的選手,
像美國,牙買加都是賽前兩個星期辦奧運選拔賽,單項前三名就是奧運國手.
台灣是否也可以這樣做,可以省一大筆錢,又人人有機會當奧運國手.
以馬拉松為例,國手跑奧運成績都比達標時差很多.
(可能就沒有相忍為國這種事了,能去就是一種肯定,一定很爽.)

你還是先去多了解奧運參賽資格再來吧
奧運可不是國家想派誰就派誰
選手要先取得一定的成績，才有資格被國家報名參賽
這些球類的國手，都已經是國內最強，還要辦什麼選拔？
就算賽前才辦也是國內第一啦，不要再搞不清楚狀況了
球類運動都是要世界排名有到門檻才能入選奧運國手的
不要連這種基本的都搞不清楚就想要高談闊論
台灣選手的問題是基層選手的量不夠大，能挑出有天分的選手已經是萬幸了
沒辦法再從有天分的選手中挑出心理素質好的，因為就只有那幾位了
但是像中國桌球隊，天分、技巧超強的一大堆，再從中去挑出心理素質最優異的出來當國家一隊"
"1003",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","LIKE-SEIKO","資深會員","2016-08-21 21:08","#16","22","對呀 都是媒體在膨風
舉例  羽球 小周排名世界第七
但是 跟 大馬拿督一打
發現 根本 就是大人打小孩  不論是經驗 技巧 戰術
小周都輸到脫褲 
原來 第七 跟第一  差的如此遙遠
可是看 第一 跟第三打  感覺真的就是 五五 波
林丹 跟 李宗偉  打得真是精采絕倫"
"1004",580,"越是大賽 越是失常....","16","2016-08-17 17:18","sscbeach","justrider","高級會員","2016-08-24 23:42","#17","13","

國內有事才想到選手....
沒事就放牛吃草自生自滅!!
大概只有大型國際賽前半年徵招...小練調整一下!!
再加上國內很多體育活動都缺乏比賽的次數跟機會~~~
就算有比賽強度或對手也可能不足!!
除非是那種商業價值夠大的有可能拉到贊助 OR 家底夠厚的...能找到專職教練拉練到國外訓練參加比賽!!
幾個體育大國就不提了....
正選備選名單是長期觀察培養~偶爾集訓比賽交流一下!!
國內各階層賽事充足!!
熱門點的還有職業賽 OR 社會組業餘賽事...
整個實戰上的經驗跟個人狀態的維持調整就差人一大截了!!
如果再加上諸如~專職教練 陪練人員 體能教練 營養師 防護員 科學化訓練的機構跟設備上的差異!!
算上這些後勤體系我們差的也不是一點半點...連國內最興盛的 棒球 籃球 可能也都不齊全!!
技巧能力差不多時要想比對手發揮得更好都不容易了!!
更何況如果碰上本來就比我們強的對手...結果自然很容易讓人失望!!"
"1005",581,"又有新的支付穿戴了","4","2016-08-22 08:55","ivy8127","ivy8127","進階會員","2016-08-22 08:55","#1","1","上週逛PCHOME看到又一隻新的悠遊卡手環了
看起來偏運動風 雖然已經有GOLIFE care-x了 
不過跟care-x的外型很不一樣 感覺可以有不同的搭配
而且有五色錶帶 感覺滿划算的 已經手滑買下去了
之後有甚麼使用上的心得再跟大家分享
不知道有沒有版友已經使用過這隻了???"
"1006",581,"又有新的支付穿戴了","4","2016-08-22 08:55","ivy8127","594079","一般會員","2016-08-22 10:05","#2","1","這看起來支付的部分是在扣環那端，從認證號碼看起來就是igotu那支。"
"1007",581,"又有新的支付穿戴了","4","2016-08-22 08:55","ivy8127","ivy8127","進階會員","2016-08-22 17:46","#3","1","

594079 wrote:
這看起來支付的部分是...(恕刪)

應該是在扣環那邊沒錯
跟igotu那隻一模一樣嗎???同公司???"
"1008",581,"又有新的支付穿戴了","4","2016-08-22 08:55","ivy8127","594079","一般會員","2016-08-22 19:05","#4","1","看起來就是Q60 多了扣環的悠遊卡部分。實惠新選擇－i-gotU智慧手環『Q-60』http://www.mobile01.com/topicdetail.php?f=558&t=4320223
ivy8127 wrote:應該是在扣環那邊沒錯...(恕刪)
"
"1009",581,"又有新的支付穿戴了","4","2016-08-22 08:55","ivy8127","ivy8127","進階會員","2016-08-24 10:26","#5","1","

594079 wrote:
看起來就是Q60 多...(恕刪)

看起來的確是一模一樣
不過這樣換一個品名還以為是有不同功能阿"
"1010",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","pupuyung","新進會員","2013-04-26 01:18","#1","43342366","各位前輩好，小弟我身材180 cm / 75 kg，最近正在攻略單槓這項目，說來可笑，我反手才拉將近2下，近來在板上爬文得知，拉不上去就照三餐拉就對了，因此心生幾個問題，望各位前輩解答：
(1)照三餐拉，那每餐要拉多久？還是只要挑戰自己極限即可？(這樣好像練不到1分鐘...)
(2)板上前輩提到""吊豬肉法""是否對拉單槓有成效？
(3)小弟有一隻16pt得啞鈴，有哪些訓練法是可以有效刺激到肌群？"
"1011",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","lydiamomo","資深會員","2013-04-26 01:39","#2","11","

pupuyung wrote:
各位前輩好，小弟我身...(恕刪)

三餐拉..起床拉,中餐拉,晚餐拉
日夜拉.......這..................宵夜要不要在補拉？
您是要參加金氏世界紀錄？
肌群應該不能這樣練啦,你要不然就拉到沒力,吊都吊不上去才對
沒有甚麼背肌分三餐拉的
吊豬肉法是在舒展背肌吧.......背都沒出力怎麼會練到..要練到也是練握力才對"
"1012",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","鬼州","資深會員","2013-04-26 11:07","#3","102","

pupuyung wrote:
各位前輩好，小弟我身...(恕刪)

http://www.mobile01.com/topicdetail.php?f=293&t=3312474&p=1#43128861
一周前才討論過"
"1013",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","BryanBobHsieh","新進會員","2013-04-26 11:24","#4","5","

pupuyung wrote:
各位前輩好，小弟我身...(恕刪)

拉單槓很簡單
你說的反手是一個很快能練起來的
你要拉單槓很簡單
拉不上去就用輔助
就是健身房有的那種輔助器
再不然就是踩椅子
先訓練你能慢慢讓身體往下墜而不是腳一離開椅子就瞬間墜地"
"1014",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","dicklen","高級會員","2013-04-26 11:32","#5","8","我當初161/65可以拉12下左右 
自己的體會是  腹肌力量挺重要的
不然手再有力  下半身撐不住還是一樣拉不上去"
"1015",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","BryanBobHsieh","新進會員","2013-04-26 11:44","#6","5","

dicklen wrote:
我當初161/65可...(恕刪)

能否指點
請教如何用腹肌在拉單槓的動作裡面?!"
"1016",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","lydiamomo","資深會員","2013-04-26 12:00","#7","11","

BryanBobHsieh wrote:
能否指點請教如何用腹...(恕刪)

固定姿勢
拉背最標準的就是真正的直上直下,做到完全不晃動拉上去,這樣才沒有外力輔助
我們健身房有個人拉背就像木偶般,靜止般的上去,靜止般的下來...只有手跟背在動..腳連晃都不晃..滿強的"
"1017",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","dicklen","高級會員","2013-04-26 12:02","#8","8","其實我也不是很清楚
但是就我身旁的經驗是
挺多手臂有力量的人  單槓拉不了很多下
感覺是下半身撐不住就掉下來
小弟我手臂力量其實挺普通  當初可以拉12下單槓 (直上直下  腳沒有往前往上踢)
可是伏地挺身也都最多40下就撐不大住了
我會覺得跟腹肌有相關時  是因為直上直下拉單槓的時候
腹部感覺是有出到力量的
當初練單槓 往往拉完除了手臂會痠  腹部也一樣會痠
另一個觀察點是  身邊單槓拉很多下的朋友當中(18下或20下以上)
除了手臂肌肉不錯之外  也都有很明顯的腹肌線條
以上都是當初  當初啊~~~~現在就不堪回首了  只剩4-6下..orz....."
"1018",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","BryanBobHsieh","新進會員","2013-04-26 12:24","#9","5","

lydiamomo wrote:
固定姿勢拉背最標準的...(恕刪)

dicklen wrote:
其實我也不是很清楚
...(恕刪)

了解@@
不過我倒是還沒那麼有耐力
我都是5-6下然後做4-5組
不會把力量一次全部集中用完就是了
當然我自己也才努力差不多8個月
有2個月是摸索期所以真正有效大概半年
所以我還得努力很多就是了"
"1019",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","lydiamomo","資深會員","2013-04-26 12:31","#10","11","

BryanBobHsieh wrote:
了解@@不過我倒是還...(恕刪)

不過其實我還滿不喜歡上槓的
心跳好快...都用機器再鍊..."
"1020",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","ululant","資深會員","2013-04-26 12:38","#11","491","

BryanBobHsieh wrote:
我都是5-6下然後做4-5組
不會把力量一次全部集中用完就是了...(恕刪)

拉單槓要進步，建議：
1. 第一組就集中力量，能拉越多下越好，不要想留著下一組。
2. 設定目標，例如設定50下，不用固定組數，但就是要拉滿50下，縱使到後面一組只有一兩下。
另外我還真的有看過有人拉單槓拉到在練腹肌的，
這種人在拉的時候身體都變成斜的，腳往前伸...還說這樣比較好出力"
"1021",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","Arbicool","資深會員","2013-04-26 14:10","#12","59","我個人是認為滑輪下拉跟拉單槓比起來還是有相當大的不同。
單槓對軀幹肌群的穩定性還有強度要求較為平均，下拉滑輪類的機台還是對背部肌群的針對性較強。
根據Ming大還有所大長久以來在健身板的說法：要給予肌群不同的運動以及刺激才會長大進步。
所以我目前練背是以後拉划船、單槓、還有滑輪下拉為主，偶而搭配蝴蝶機反推。
以前也是先練後拉划船+滑輪下拉，而且單槓還沒開始認真練之前只能拉1~2下；經過四個月的綜合訓練後，單槓一回可以拉12~15下，後拉划船也改加入站姿後拉划船(腹部頂)來訓練。
還好大部分的人都喜歡練二頭還有胸，練背的機台都很好找"
"1022",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","lydiamomo","資深會員","2013-04-27 00:50","#13","11","

Arbicool wrote:
我個人是認為滑輪下拉...(恕刪)

確實...還是有差..最近也打算開始拉拉單槓了
之前拉壹段時間就懶掉～心跳真的跳太快,好像跑步壹樣＝＝
練起重量來很不爽"
"1023",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","sky5049","資深會員","2013-04-27 14:54","#14","20","

Arbicool wrote:
我個人是認為滑輪下拉...(恕刪)

請問一下大大
你所謂的""經過四個月的綜合訓練後，單槓一回可以拉12~15下""
是什麼樣的綜合訓練啊?
可以分享嗎?
謝謝"
"1024",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","白毛小狐","資深會員","2013-04-27 15:41","#15","43374463","我比你還慘
單槓是一下都拉不起來
還要用跳的來做輔助才勉強能撐一下"
"1025",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","Arbicool","資深會員","2013-04-27 16:07","#16","59","

sky5049 wrote:
請問一下大大你所謂的...(恕刪)

重訓哪！
滑輪下拉8~12下 5組，重量必須要進步到體重的2/3
後拉划船(機台)一樣的組合，重量必須要進步到與體重一致。
雙槓撐體一樣的組合。
以上每週練兩回，有其它訓練內容也不需中斷：其間還必須在訓練當日還有每週抽一天去拉單槓，等於每週拉三次：一回只集中精神拉到下槓即可。
除此之外的先決條件：身高／體重的部分體重不能過重，單槓平地起必須起碼能拉起一下。
拉單槓呼吸上吐下吸的原則請把握。"
"1026",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","sky5049","資深會員","2013-04-27 16:23","#17","20","

Arbicool wrote:
重訓哪！滑輪下拉8~...(恕刪)

謝謝大大回覆
因為我目前只能單次直上直下7下(177/85)
可是已經卡很久了
看來可以加入其他的方式來配合
謝謝"
"1027",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","cha_hong","資深會員","2013-04-27 16:37","#18","630","

sky5049 wrote:
謝謝大大回覆因為我目...(恕刪)

我條件根你差不多 體重一樣矮你2cm
我是多練習寬握
窄握似乎就簡單多了
窄握目前可以10~12...
體重是我們最大的優勢:D"
"1028",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","sky5049","資深會員","2013-04-27 16:43","#19","20","

cha_hong wrote:
我條件根你差不多 體...(恕刪)

窄握感覺是用到二頭的力量比較多
不過我寬握跟窄握可以拉的次數差不多
體重的確是我們最大優勢"
"1029",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","路跑一哥","資深會員","2013-04-27 19:02","#20","990","其實初學者先用擺盪法拉上去也沒關係,我認為先不要管上槓姿勢對不對,先抓到感覺再說,拉久了之後,你自然會知道怎麼用標準的姿勢出力,其實你的問題就是力量不足,然後沒抓到使力的竅門,你暫時先用擺盪的方法去練,等你力量成長到某種程度後,自然就能用直上直下去拉..."
"1030",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","偷踢","進階會員","2013-04-27 20:48","#21","5","兩天拉一次單槓  一次3組以上  次數上一定會進步的!
不過總是會到達一個瓶頸哦
可嘗試 正手 反手 窄寬 有不同的感覺~
或是鍛鍊其他肌群也有幫助!"
"1031",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","Arbicool","資深會員","2013-04-27 20:59","#22","59","自從某次旁聽教練教拉單槓說下不要下到手完全拉伸而且對關節不好，只要下到頭頂低過槓子即可：我幾乎都是用這種方式拉了。
次數沒辦法增加可以改這樣拉拉看。"
"1032",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","sky5049","資深會員","2013-04-28 09:23","#23","20","

Arbicool wrote:
自從某次旁聽教練教拉...(恕刪)

可是這樣的方式
我剛去測試了一下
反而是2頭吃的力比較多耶"
"1033",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","Arbicool","資深會員","2013-04-28 12:33","#24","59","

sky5049 wrote:
可是這樣的方式我剛去...(恕刪)

單槓要能寬握拉，下圖的單槓應該要能抓最外側拉。"
"1034",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","sky5049","資深會員","2013-04-28 14:37","#25","20","是阿,就是寬握拉阿
越寬握越能練到背
越窄則是二頭吃比較多
如果你只是頭在靠近槓的下方一點點
而沒完全將手完全放平就在往上拉
我感覺是二頭吃比較多力
背反而就還好
我同學之前就是這樣拉阿
一上槓手就彎曲
然後下來頭才離槓一點就又往上拉
他這樣可以拉3下
我叫他手完全放平
他就拉不上去了"
"1035",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","Arbicool","資深會員","2013-04-28 19:27","#26","59","

sky5049 wrote:
是阿,就是寬握拉阿越...(恕刪)

隔空把脈討論不出什麼進一步的內容。
拉槓的重點是要當作把肩膀往手腕疊才不會吃到二頭，而且正常來說是要整個上半身都得一起發力。
我這種方法拉肩膀，背還有前臂都要爆了，二頭還一點感覺都沒有。
如果你勤練Pull down這種動作必須要完全伸展的方式，我相信一定是大有幫助。"
"1036",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","ululant","資深會員","2013-04-28 20:19","#27","491","

sky5049 wrote:
越寬握越能練到背
越窄則是二頭吃比較多...(恕刪)

有此一說嗎？
我只知道阿諾說：做引體向上時，雙手的握距越近，對背闊肌的刺激越靠下，對前鋸肌的刺激越大。你可以做許多組引體向上，開始用寬握，然後每組逐漸縮小握距，最後用窄握結束。"
"1037",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","偷踢","進階會員","2013-04-28 21:01","#28","5","

sky5049 wrote:
是阿,就是寬握拉阿越...(恕刪)

下來的速度慢一點點  背的感覺就會比較明顯"
"1038",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","ming0418","資深會員","2013-04-29 14:48","#29","39","

ululant wrote:
，雙手的握距越近，對背闊肌的刺激越靠下，對前鋸肌的刺激越大

前鋸肌的收縮是輔助""推""的運動為主喔，跟闊背的""拉""應該沒有直接關係
前鋸肌上、中部讓肩胛骨前引跟往前推的動作有關，下部輔助斜方讓肩胛骨旋上，跟過頭推的動作有關"
"1039",582,"請教各位前輩單槓的問題....","35","2013-04-26 01:18","pupuyung","ululant","資深會員","2013-04-29 15:37","#30","491","

ming0418 wrote:
前鋸肌的收縮是輔助""...(恕刪)

報告明大，我是從下面這篇文章看來的，可能是有人假借阿諾的名義發的吧！
資訊若有誤導，請多多更正、指導。http://www.jirou.org/jirou/beibu/20100731/2378.html
"
